Supplier Name,Exchange:Ticker Symbol,Customer Name,Entity,Relationship Type,Primary Industry,Source,Business Description,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alphabet Inc. (NasdaqGS:GOOGL),NasdaqGS:GOOGL,"Samsung Electronics Co., Ltd. (KOSE:A005930)","Self
                         ",Licensor,Interactive Media and Services,"Samsung Electronics Co., Ltd. (KOSE:A005930) - Form Doc","Alphabet Inc. offers various products and platforms in the United States, Europe, the Middle East, Africa, the Asia-Pacific, Canada, and Latin America. It operates through Google Services, Google Cloud, and Other Bets segments. The Google Services segment provides products and services, including ads, Android, Chrome, devices, Gmail, Google Drive, Google Maps, Google Photos, Google Play, Search, and YouTube. It is also involved in the sale of apps and in-app purchases and digital content in the Google Play and YouTube; and devices, as well as in the provision of YouTube consumer subscription services. The Google Cloud segment offers infrastructure, cybersecurity, databases, analytics, AI, and other services; Google Workspace that include cloud-based communication and collaboration tools for enterprises, such as Gmail, Docs, Drive, Calendar, and Meet; and other services for enterprise customers. The Other Bets segment sells healthcare-related and internet services. The company was incorporated in 1998 and is headquartered in Mountain View, California.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Altus Property Ventures, Inc. (PSE:APVI)",PSE:APVI,"Samsung Electronics Co., Ltd. (KOSE:A005930)","Self
                         ",Landlord,Real Estate Operating Companies,"Altus Property Ventures, Inc. (PSE:APVI) - Form Doc","Altus Property Ventures, Inc., a real estate company, engages in the acquiring, developing, building, constructing, leasing, disposing, and selling of various real estate properties for individuals and institutional clients in the Philippines. It owns and operates the North Wing of Robinsons Place Ilocos mall located in San Nicolas, Ilocos Norte. The company was formerly known as Altus San Nicolas Corp. and changed its name to Altus Property Ventures, Inc. in August 2020. Altus Property Ventures, Inc. was incorporated in 2007 and is headquartered in San Nicolas, the Philippines. Altus Property Ventures, Inc. is a subsidiary of JG Summit Holdings, Inc.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anoto Group AB (publ) (OM:ANOT),OM:ANOT,"Samsung Display Co., Ltd.","Subsidiary/Investment
                         ",Supplier,Electronic Equipment and Instruments,Anoto Group AB (publ) (OM:ANOT) 2023 Form ,"Anoto Group AB (publ) provides digital writing and drawing solutions in worldwide. It operates through four segments: Livescribe, Enterprise, OEM, and KAIT. The company offers ACE, a cloud-based forms system that offers paper document handling and business process automation; Anoto DNA, an interactive security and marketing solution; and Dr. Watson, a biometric authentication and security solution. It also provides KAIT, an AI solution for offline education; and designs and manufactures smart pens under the Livescribe, Dr. Watson, and Anoto name, which digitizes and stores any handwritten information. In addition, the company offers Livescribe+ application; and designs and produces styluses for screens. Anoto Group AB (publ) was incorporated in 1996 and is headquartered in Stockholm, Sweden.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Apex International Co., Ltd. (TWSE:4927)",TWSE:4927,"Samsung Electronics Co., Ltd. (KOSE:A005930)","Self
                         ",Supplier,Electronic Components,"Apex International Co., Ltd. (TWSE:4927) 2024 Form Doc","Apex International Co., Ltd. manufactures, processes, trades, and sells printed circuit boards in Singapore, Thailand, Vietnam, Korea, and internationally. The company provides single-sided, double-sided, and multi-layer printed circuit boards used in hard disks, satellite communications equipment, and multimedia equipment for automobiles. It also offers printed circuit boards for use in home appliances, such as DVD, LCD TV, and recreation appliances; PC related products, including HDD and printer; set-top-box, router, telephone, and tuner; and auto parts comprising car audio and navigator. The company was founded in 2001 and is based in Grand Cayman, the Cayman Islands.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apple Inc. (NasdaqGS:AAPL),NasdaqGS:AAPL,"Samsung Electronics Co., Ltd. (KOSE:A005930)","Self
                         ",Supplier,"Technology Hardware, Storage and Peripherals","Samsung Electronics Co., Ltd. (KOSE:A005930) - Form Doc","Apple Inc. designs, manufactures, and markets smartphones, personal computers, tablets, wearables, and accessories worldwide. The company offers iPhone, a line of smartphones; Mac, a line of personal computers; iPad, a line of multi-purpose tablets; and wearables, home, and accessories comprising AirPods, Apple TV, Apple Watch, Beats products, and HomePod. It also provides AppleCare support and cloud services; and operates various platforms, including the App Store that allow customers to discover and download applications and digital content, such as books, music, video, games, and podcasts, as well as advertising services include third-party licensing arrangements and its own advertising platforms. In addition, the company offers various subscription-based services, such as Apple Arcade, a game subscription service; Apple Fitness+, a personalized fitness service; Apple Music, which offers users a curated listening experience with on-demand radio stations; Apple News+, a subscription news and magazine service; Apple TV+, which offers exclusive original content; Apple Card, a co-branded credit card; and Apple Pay, a cashless payment service, as well as licenses its intellectual property. The company serves consumers, and small and mid-sized businesses; and the education, enterprise, and government markets. It distributes third-party applications for its products through the App Store. The company also sells its products through its retail and online stores, and direct sales force; and third-party cellular network carriers, wholesalers, retailers, and resellers. Apple Inc. was founded in 1976 and is headquartered in Cupertino, California.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Applied Materials, Inc. (NasdaqGS:AMAT)",NasdaqGS:AMAT,"Samsung Electronics Co., Ltd. (KOSE:A005930)","Self
                         ",Supplier,Semiconductor Materials and Equipment,"Applied Materials, Inc. (NasdaqGS:AMAT) 2023 Form 10-K","Applied Materials, Inc. engages in the provision of manufacturing equipment, services, and software to the semiconductor, display, and related industries. The company operates through three segments: Semiconductor Systems, Applied Global Services, and Display and Adjacent Markets. The Semiconductor Systems segment develops, manufactures, and sells various manufacturing equipment that is used to fabricate semiconductor chips or integrated circuits. This segment also offers various technologies, including epitaxy, ion implantation, oxidation/nitridation, rapid thermal processing, physical vapor deposition, chemical vapor deposition, chemical mechanical planarization, electrochemical deposition, atomic layer deposition, etching, and selective deposition and removal, as well as metrology and inspection tools. The Applied Global Services segment provides integrated solutions to optimize equipment and fab performance and productivity comprising spares, upgrades, services, remanufactured earlier generation equipment, and factory automation software for semiconductor, display, and other products. The Display and Adjacent Markets segment offers products for manufacturing liquid crystal displays; organic light-emitting diodes; and other display technologies for TVs, monitors, laptops, personal computers, electronic tablets, smart phones, and other consumer-oriented devices. It operates in the United States, China, Korea, Taiwan, Japan, Southeast Asia, and Europe. The company was incorporated in 1967 and is headquartered in Santa Clara, California.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Applied UV, Inc. (OTCPK:AUVI.Q)",OTCPK:AUVI.Q,"Samsung Electronics Co., Ltd. (KOSE:A005930)","Self
                         ",Supplier,Building Products,"Applied UV, Inc. (OTCPK:AUVI.Q) 2024 Form S-1","Applied UV, Inc., through its subsidiaries, develops, acquires, markets, and sells proprietary surface and air disinfection technology products in the United States, Canada, and Europe. It operates through Hospitality and Disinfectant segments. The company focuses on indoor air quality (IAQ) products, specialty LED lighting products, luxury mirrors, and commercial furnishings. It also manufactures fine mirrors and custom furniture. It serves healthcare, commercial and public venue, hospitality, food preservation, cannabis, education, and winery markets. Applied UV, Inc. was incorporated in 2019 and is headquartered in Mount Vernon, New York. On May 24, 2024, Applied UV, Inc. along with its affiliate, filed a voluntary petition for reorganization under Chapter 11 in the U.S. Bankruptcy Court for the Southern District of New York.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"APT Electronics Co., Ltd. (SEHK:2551)",SEHK:2551,"Samsung Electronics Co., Ltd. (KOSE:A005930)","Self
                         ",Supplier,Electrical Components and Equipment,"APT Electronics Co., Ltd. (SEHK:2551) 2024 Form Doc","APT Electronics Co., Ltd. provides intelligent vision products and system solutions. The company offers intelligent headlamps, rear lamps, interior lights, and interactive applications for smart cars, EVS, and ICE vehicles; low high beam, DRL/position, position/stop, turning indicator, turn/DRL/position, reversing, interior, and ADS Indicator Lighting for automotive; mini backlights and LEDs; backlights; general lighting products, such as COB, SMD white LED, flip-chip LED, full spectrum light, and intelligent lighting; and special lighting products comprising Infrared, UV LED, RGB LED, and flashlights. It also provides automotive-grade LED device, automotive electrical module, and intelligent automotive lighting system; backlight device and module for high color gamut and slim LCD display; Mini LED display device and module; high-end lighting devices and module used for indoor and outdoor lighting; and horticultural and UV/IR lighting. The company was founded in 2003 and is based in Guangzhou, China.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arm Holdings plc (NasdaqGS:ARM),NasdaqGS:ARM,"Samsung Electronics Co., Ltd. (KOSE:A005930)","Self
                         ",Supplier,Semiconductors,Arm Holdings plc (NasdaqGS:ARM) 2023 Form 424B4,"Arm Holdings plc architects, develops, and licenses central processing unit products and related technologies for semiconductor companies and original equipment manufacturers rely on to develop products. The company is involved in the licensing, marketing, research, and development of microprocessors, systems intellectual property (IPs), graphics processing units, physical IP and associated systems IPs, software, tools, and other related services. It also offers system IP products, including memory controller IP, interconnect IP, and other on-chip peripheral components; and compute platforms for a range of devices and applications. The company’s products are used in various markets, such as automotive, computing infrastructure, consumer technologies, and Internet of things. It operates in the United States, the People’s Republic of China, Taiwan, the Republic of Korea, and internationally. The company was founded in 1990 and is headquartered in Cambridge, the United Kingdom. Arm Holdings plc operates as a subsidiary of Kronos II LLC.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Artefact SA,-,"Samsung Electronics Co., Ltd. (KOSE:A005930)","Self
                         ",Supplier,Research and Consulting Services,Artefact SA - Form ,"Artefact SA provides data marketing, data consulting and digital activation solutions in France, Germany, the United Kingdom, Asia, Dubai, the United States, and internationally. The company is involved in the data strategy, governance, and demand forecasting activities; development of AI solution for private equity firms and call centres; and data factory solutions. It also offers digital marketing strategy, and content strategy and optimization solutions; and marketing ROI, measurement and attribution strategy, dashboarding and automation, algorithmic segmentation, bid optimization, and feed and business data integration solutions, as well as operates adtech and martech tool ecosystems. In addition, the company provides digital marketing solutions, such as affiliate marketing, paid social, organic and paid search, CRM, creation and advertising, display programmatic, and e-retail and e-commerce services. The company was formerly known as NetBooster SA and changed its name to Artefact SA in January 2018. Artefact SA was incorporated in 1998 and is based in Paris, France.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Arteris, Inc. (NasdaqGM:AIP)",NasdaqGM:AIP,"Samsung Electronics Co., Ltd. (KOSE:A005930)","Self
                         ",Supplier,Systems Software,"Arteris, Inc. (NasdaqGM:AIP) 2024 Form 10-K","Arteris, Inc. provides semiconductor system IP, including interconnect and other intellectual property technology in the Americas, the Asia Pacific, Europe, and the Middle East. It manages on-chip communications and IP block deployments in System-on-Chip (SoC) semiconductors and systems of chiplets. The company offers non-coherent and coherent NoC IP, last-level cache IP, SoC Magillem connectivity, and harmony trace, as well as hardware / software interface that includes magillem registers and CSRcompiler. It uses technologies, such as AI / Machine Learning, Arm Designs, Low Power, Multi-Die Designs, RISC-V Designs, and Safety. The company serves to automotive, communications, consumer electronics, enterprise computing, and industrial industries. Arteris, Inc. was founded in 2003 and is headquartered in Campbell, California.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Arteris, Inc. (NasdaqGM:AIP)",NasdaqGM:AIP,Samsung Semiconductor Israel R&D Center Ltd.,"Subsidiary/Investment
                         ",Licensor,Systems Software,"Arteris, Inc. (NasdaqGM:AIP) 2024 Form 10-K","Arteris, Inc. provides semiconductor system IP, including interconnect and other intellectual property technology in the Americas, the Asia Pacific, Europe, and the Middle East. It manages on-chip communications and IP block deployments in System-on-Chip (SoC) semiconductors and systems of chiplets. The company offers non-coherent and coherent NoC IP, last-level cache IP, SoC Magillem connectivity, and harmony trace, as well as hardware / software interface that includes magillem registers and CSRcompiler. It uses technologies, such as AI / Machine Learning, Arm Designs, Low Power, Multi-Die Designs, RISC-V Designs, and Safety. The company serves to automotive, communications, consumer electronics, enterprise computing, and industrial industries. Arteris, Inc. was founded in 2003 and is headquartered in Campbell, California.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Asahi India Glass Limited (BSE:515030),BSE:515030,"Samsung Electronics Co., Ltd. (KOSE:A005930)","Self
                         ",Supplier,Automotive Parts and Equipment,Asahi India Glass Limited (BSE:515030) 8/27 Form Doc,"Asahi India Glass Limited, an integrated glass and windows solutions company, manufactures and supplies various glass products in India and internationally. It operates in two segments, Automotive Glass and Float Glass. The company offers various automotive glass products, including IR cut and acoustic, antenna printed, heated windscreens, head up displays, and windscreens with rain sensor and ADAS; dark green UV cut, solar control, privacy, water repellent, encapsulated glasses, plug in windows, sliding windows for buses and trucks, IGU for metro and railways, and thinner and laminated sidelites; backlites with defogger, privacy and solar control glasses, and antenna printed backlites; and fixed laminated, tilt and slide, panoramic, bullet resistant glasses, and metro sunroofs, as well as refrigerator shelf and door glasses, and washing machine-flats/bends. It also provides a range of architectural glass products, such as clear float, heat absorbing, solar control, patterned reflective, sunshield, patterned sunshield, ecosense-energy efficient, impact resistance, burglar resistant, noise cancelling, valuglas, securityplus, insulated-glazed, heat-strengthened, swytchglas-electrochromatic, integrated blinds, pyrobel-fire resistant, and energy-efficient reflective glasses, as well as uPVC and aluminum windows. In addition, the company offers designer glasses, including frosted, mesh and colored laminated, fabric laminated, printed, and acid etched glasses, as well as distortion-free mirrors, ceramic frit, disegno, and back painted glasses in vibrant colors for interiors; and glass, window, and door solutions. Further, it provides car glass repair and replacement services. Asahi India Glass Limited was incorporated in 1984 and is based in Gurugram, India.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Asset World Corp Public Company Limited (SET:AWC),SET:AWC,"Samsung Electronics Co., Ltd. (KOSE:A005930)","Self
                         ",Landlord,"Hotels, Resorts and Cruise Lines",Asset World Corp Public Company Limited (SET:AWC) 2023 Form Doc,"Asset World Corp Public Company Limited invests in, develops, and manages real estate properties in Thailand. The company operates through two segments, Hotel and Related Services, and Rental and Rendering of Commercial Building Services. It owns and develops a hotels; lifestyle destinations, community shopping malls, and community markets; and mixed-use properties. The company also operates digital commerce platforms; management services; and engages in property leasing activities. Asset World Corp Public Company Limited was founded in 1960 and is headquartered in Bangkok, Thailand.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"A-Tech Solution Co., Ltd. (KOSDAQ:A071670)",KOSDAQ:A071670,"Samsung Electronics Co., Ltd. (KOSE:A005930)","Self
                         ",Supplier,Industrial Machinery and Supplies and Components,"A-Tech Solution Co., Ltd. (KOSDAQ:A071670) - Form ","A-Tech Solution Co., Ltd. manufactures and sells injection molds and stamping dies in South Korea and internationally. The company offers injection molds for automotive parts, electronic parts, tooling, and machines; stamping die for automotive parts, including moving panels, high tension steels, and progressive tools; vacuum/foaming molds for refrigerators, foaming molds for interior automotive parts, and press molds for home appliance parts; and composite tools. It also manufactures automotive parts, such as precision gear, electric parking brake parts, seat parts; front lamp and rear combination lamp; HUD, head light, LiDar, light guide, camera and sensing, and optical parts. A-Tech Solution Co., Ltd. was founded in 2001 and is headquartered in Hwaseong-si, South Korea.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
