Supplier Name,Exchange:Ticker Symbol,Customer Name,Entity,Relationship Type,Primary Industry,Source,Business Description,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Skyworks Solutions, Inc. (NasdaqGS:SWKS)",NasdaqGS:SWKS,"Tesla, Inc. (NasdaqGS:TSLA)","Self
                         ",Supplier,Semiconductors,"Skyworks Solutions, Inc. (NasdaqGS:SWKS) 2024 Form 10-K","Skyworks Solutions, Inc., together with its subsidiaries, designs, develops, manufactures, and markets proprietary semiconductor products in the United States, China, South Korea, Taiwan, Europe, the Middle East, Africa, and the rest of Asia-Pacific. Its product portfolio includes amplifiers, antenna tuners, attenuators, automotive tuners and digital radios, DC/DC converters, demodulators, detectors, digital power isolators, diodes, directional couplers, diversity receive modules, filters, front-end modules, hybrids, light emitting diode drivers, low noise amplifiers, mixers, modulators, optocouplers/optoisolators, phase locked loops, phase shifters, power dividers/combiners, power over ethernet, power isolators, interface circuits, receivers, switches, synthesizers, timing devices, voltage controlled oscillators/synthesizers, and voltage regulators. The company products are the used in aerospace, automotive, broadband, cellular infrastructure, connected home, defense, entertainment and gaming, industrial, medical, smartphone, tablet, and wearable markets. It sells its products through direct sales force, electronic component distributors, and independent sales representatives. Skyworks Solutions, Inc. was founded in 1962 and is based in Irvine, California.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Snow Lake Resources Ltd. (NasdaqCM:LITM),NasdaqCM:LITM,"Tesla, Inc. (NasdaqGS:TSLA)","Self
                         ",Supplier,Diversified Metals and Mining,Snow Lake Resources Ltd. (NasdaqCM:LITM) 2023 Form 20-F,"Snow Lake Resources Ltd., a natural resource exploration company, engages in the exploration and development of mineral resources in Canada. It explores for uranium and lithium mineral resources. The company was incorporated in 2018 and is based in Winnipeg, Canada.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Société Générale Société anonyme (ENXTPA:GLE),ENXTPA:GLE,"Tesla, Inc. (NasdaqGS:TSLA)","Self
                         ",Creditor,Diversified Banks,"Tesla, Inc. (NasdaqGS:TSLA) 2023 Form 10-K","Société Générale Société anonyme provides banking and financial services to individuals, corporates, and institutional clients in Europe and internationally. It operates through French Retail Banking, International Retail Banking & Financial Services, and Global Banking and Investor Solutions. It offers retail banking services, such as consumer credit, vehicle leasing and fleet management, online banking, wealth management, and equipment and vendor finance services; and insurance products, including home, vehicle, family, health, and mortgage insurance. The company also provides corporate and investment banking, securities, business consulting, consumer finance, advisory and financing, and asset management and private banking services. In addition, it offers brokerage, cash management, payment, factoring/reverse factoring, export financing, trade finance, cash clearing and correspondent banking, and receivables and supply chain financing services. Société Générale Société anonyme was incorporated in 1864 and is headquartered in Paris, France.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Standard Chartered Bank,-,"Tesla, Inc. (NasdaqGS:TSLA)","Self
                         ",Creditor,Diversified Banks,"Tesla, Inc. (NasdaqGS:TSLA) 2023 Form 10-K","Standard Chartered Bank, together with its subsidiaries, provides various banking products and services in Europe, Asia, Africa, the Middle East, and the Americas. The company offers financial markets services that include foreign exchange transactions, rates, commodities, custody, clearing and fund services, and credit market solutions; corporate financing services, such as corporate advisory, project and export finance, structured trade finance, M&A advisory, and structured finance; and wealth management services that include investments, portfolio management, insurance and advice, and planning services. It also provides retail products that include deposits, savings accounts, mortgages, credit cards, and personal loans; and transaction banking, consisting of trade finance, liquidity, cash management solutions, and other banking services. The company serves retail banking services to individuals and small businesses; corporate banking services to support local corporations and medium-sized enterprises; and corporate and institutional banking services to large corporations, governments, banks, and investors. Standard Chartered Bank was formerly known as The Chartered Bank and changed its name to Standard Chartered Bank on February 04, 1985. The company was incorporated in 1853 and is based in London, United Kingdom. Standard Chartered Bank operates as a subsidiary of Standard Chartered Holdings Limited.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STMicroelectronics N.V. (ENXTPA:STMPA),ENXTPA:STMPA,"Tesla, Inc. (NasdaqGS:TSLA)","Self
                         ",Supplier,Semiconductors,STMicroelectronics N.V. (ENXTPA:STMPA) 2024 Form 20-F,"STMicroelectronics N.V., together with its subsidiaries, designs, develops, manufactures, and sells semiconductor products in Europe, the Middle East, Africa, the Americas, and the Asia Pacific. The company operates through Automotive and Discrete Group; Analog, MEMS and Sensors Group; and Microcontrollers and Digital ICs Group segments. The Automotive and Discrete Group segment offers automotive integrated circuits (ICs), and discrete and power transistor products. The Analog, MEMS and Sensors Group segment provides industrial application-specific integrated circuits (ASICs) and application-specific standard products (ASSPs); general purpose analog products; custom analog ICs; wireless charging solutions; galvanic isolated gate drivers; low and high voltage amplifiers, comparators, and current-sense amplifiers; MasterGaN, a solution that integrates a silicon driver and GaN power transistors in a single package; wireline and wireless connectivity ICs; touch screen controllers; micro-electro-mechanical systems (MEMS) products, including sensors or actuators; and optical sensing solutions. The Microcontrollers and Digital ICs Group segment offers general purpose and secure microcontrollers; and radio frequency (RF) products. It also offers application-specific standard products for analog, digital and mixed-signal applications. In addition, the company provides assembly and other services. It sells its products through distributors and retailers, as well as through sales representatives. The company serves automotive, industrial, personal electronics and communications equipment, and computers and peripherals markets. STMicroelectronics N.V. was incorporated in 1987 and is headquartered in Geneva, Switzerland.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Strattec Security Corporation (NasdaqGM:STRT),NasdaqGM:STRT,"Tesla, Inc. (NasdaqGS:TSLA)","Self
                         ",Supplier,Automotive Parts and Equipment,Strattec Security Corporation (NasdaqGM:STRT) 2024 Form 10-K,"Strattec Security Corporation designs, develops, manufactures, and markets automotive security, access control, and user interface controls products and solutions under the VAST Automotive Group brand primarily in North America. The company provides mechanical and electronically enhanced locks and keys, passive entry passive start systems, phone as a key systems, steering column and instrument panel ignition lock housings, latches, power sliding side door systems, power tailgate and lift gate systems, power deck lid systems, door handles, steering wheel switches and controller, E-shifters, paddle switches, and related products. It also offers full service and aftermarket support services for its products. The company markets its products to automotive and light truck original equipment manufacturers, as well as other transportation-related manufacturers; and through wholesale distributors, other marketers, and users of component parts, as well as certain products to non-automotive commercial customers. It also exports its products to Europe, Asia, and South America. Strattec Security Corporation was founded in 1908 and is headquartered in Milwaukee, Wisconsin.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUNation Energy Inc. (NasdaqCM:SUNE),NasdaqCM:SUNE,"Tesla, Inc. (NasdaqGS:TSLA)","Self
                         ",Supplier,Electrical Components and Equipment,SUNation Energy Inc. (NasdaqCM:SUNE) 2024 Form 10-K,"SUNation Energy Inc. engages in the sale, design, and installation of photovoltaic solar energy systems and battery storage systems in the United States. Its brand portfolio includes SUNation, Hawaii Energy Connection, E-Gear, Sungevity, and Horizon Solar Power. The company develops and manufactures energy management software and hardware, such as energy management control devices on solar systems that are paired with batteries. It primarily serves residential homeowners, as well as commercial owners, other municipal customers, energy services companies, and other utilities. SUNation Energy Inc. was founded in 1969 and is based in Minnetonka, Minnesota.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Suprajit Engineering Limited (BSE:532509),BSE:532509,"Tesla, Inc. (NasdaqGS:TSLA)","Self
                         ",Supplier,Automotive Parts and Equipment,Suprajit Engineering Limited (BSE:532509) 9/1/ Form Doc,"Suprajit Engineering Limited manufactures and sells automotive cables, halogen lamps, speedometers, and other automotive components in India, the United States, the United Kingdom, Germany, and Luxembourg. The company provides control cables, halogen and LED bulbs, electro-mechanical actuators, digital clusters, and friction products, as well as combined braking, complete braking, and throttle position systems. It also provides gear box, braking system, throttle controls, linear actuation, display cluster and telematics, gear shifter systems, lighting systems, and USB charging modules. Suprajit Engineering Limited was incorporated in 1985 and is based in Bengaluru, India.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Swire Properties Limited (SEHK:1972),SEHK:1972,"Tesla, Inc. (NasdaqGS:TSLA)","Self
                         ",Landlord,Real Estate Operating Companies,Swire Properties Limited (SEHK:1972) - Form Doc,"Swire Properties Limited, together with its subsidiaries, develops, owns, and operates mixed-use, primarily commercial properties in Hong Kong, Mainland China, the United States, and internationally. It operates through three divisions: Property Investment, Property Trading, and Hotels. The company engages in the development, leasing, and management of commercial, retail, and residential properties; development, construction, and sale of residential apartments; and operation of hotels. It also provides financial and real estate agency services. The company was incorporated in 1972 and is based in Hong Kong, Hong Kong. Swire Properties Limited is a subsidiary of Swire Pacific Limited.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Syrah Resources Limited (ASX:SYR),ASX:SYR,"Tesla, Inc. (NasdaqGS:TSLA)","Self
                         ",Supplier,Diversified Metals and Mining,Syrah Resources Limited (ASX:SYR) 2024 Form Doc,"Syrah Resources Limited, together with its subsidiaries, engages in the exploration, evaluation, and development of mineral properties in Australia, China, Europe, India, the Americas, and internationally. It operates through Balama and Vidalia segments. The company’s flagship project is the Balama graphite and vanadium project located in Cabo Delgado Province, Mozambique. It also involved in the operation and expansion of the Vidalia active anode material facility, including the operation of a qualification facility; construction of the Vidalia Initial Expansion project; and evaluation of the Vidalia Further Expansion project. Syrah Resources Limited was incorporated in 2007 and is headquartered in Melbourne, Australia.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Tatung Co., Ltd. (TWSE:2371)",TWSE:2371,"Tesla, Inc. (NasdaqGS:TSLA)","Self
                         ",Supplier,Electrical Components and Equipment,"Tatung Co., Ltd. (TWSE:2371) 2024 Form Doc","Tatung Co., Ltd., through its subsidiaries, provides energy saving and green energy related systems and services in Taiwan, rest of Asia, Europe, America, and internationally. It operates through Electric Power and New Energy; Consumer Electronics; Real Estate; and Other segments. The Electric Power and New Energy segment develops, manufactures, and sells related components, intelligent grids, smart grid portals, photovoltaics, motors, machinery, energy control, and miscellaneous systems. Its Consumer Electronics segment develops, manufactures, and sells personal computer motherboard, desktop computers, laptops, system and control interface cards, digital television, graphic display, digital media equipment, digital audio and video, home appliances, etc. The Real Estate segment manages and develops real estate properties. It also offers products and services, such as steel manufacturing machinery, industrial appliances, refrigerators, air conditioners, metal processing machineries, electronic products, wires and cables, chemicals, cookware products, wood-made products, plastics, office equipment, precision meters, and transmission equipment. In addition, the company provides products and services that include transportation facilities, health care products, microbe fermentation products, construction, furniture products, solar wafers, water treatment engineering, telecommunication equipment, parking facilities, automation machinery, semiconductors, and real estate leasing. Further, it engages in publishing magazines; customs brokerage; general import and export business; and development, leasing, and sale of industrial parks. Tatung Co., Ltd. was founded in 1918 and is headquartered in Taipei, Taiwan.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Bank of New York Mellon,-,"Tesla, Inc. (NasdaqGS:TSLA)","Self
                         ",Creditor,Regional Banks,"Tesla, Inc. (NasdaqGS:TSLA) 2023 Form 10-K","The Bank of New York Mellon is a bank. It operates as a residential mortgage bank. The company offers demand deposits and non-interest bearing time and savings deposits. The company's deposits include deposits in transaction accounts, brokered deposits which represent funds, retail time deposits, individual retirement accounts and Keogh plan time deposits, money market deposit accounts and jumbo deposits. The company provides consumer loans, including credit card loans, revolving credit plans, personal loans and automotive loans. It provides domestic commercial and industrial loans. Also, the company offers commercial real estate loans for land development and on-site construction of industrial, commercial, residential, or farm buildings in the United States. The company offers real estate-backed residential loans. In addition, the company offers commercial loans collateralized by real estate properties. In addition, it provides loans to other banks, other depository institutions, other associations, companies, and financial intermediaries. In addition, it provides loans which include planned and unplanned overdrafts, to governments in non-U. S. Countries, to their official institutions, and to international and regional institutions. The company was formerly known as Bank of New York and changed its name to The Bank of New York Mellon in July 2008. The company was founded in 1784 and is based in New York, New York. The Bank of New York Mellon operates as a subsidiary of The Bank of New York Mellon Corporation.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Bank of Nova Scotia (TSX:BNS),TSX:BNS,"Tesla, Inc. (NasdaqGS:TSLA)","Self
                         ",Creditor,Diversified Banks,"Tesla, Inc. (NasdaqGS:TSLA) 2023 Form 10-K","The Bank of Nova Scotia provides various banking products and services in Canada, the United States, Mexico, Peru, Chile, Colombia, the Caribbean and Central America, and internationally. It operates through Canadian Banking, International Banking, Global Wealth Management, and Global Banking and Markets segments. The company offers financial advice and solutions, and banking products, including debit and credit cards, chequing and saving accounts, investments, mortgages, loans, and insurance to individuals; and retail automotive financing solutions. It also provides business banking solutions comprising lending, deposit, cash management, and trade finance solutions to small, medium, and large businesses. In addition, it provides wealth management advice and solutions, including online brokerage, mobile investment, full-service brokerage, trust, private banking, and private investment counsel services; and retail mutual funds, exchange traded funds, liquid alternatives, and institutional funds. The company was founded in 1832 and is headquartered in Toronto, Canada.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Titan Invo Technology Limited,-,"Tesla, Inc. (NasdaqGS:TSLA)","Self
                         ",Supplier,Automotive Parts and Equipment,Titan Invo Technology Limited 2022 Form Doc,"Titan Invo Technology Limited, together with its subsidiaries, engages in the research, development, production, and sale of automotive-grade wireless connectivity modules in the People’s Republic of China, Europe, the United States, and the Asia Pacific. It offers electronic modules that connect cars and infrastructure through wireless communication, such as cellular networks including 2G, 3G, 4G/LTE, LTE-A, and 5G technology, as well as per vehicle to vehicle and vehicle to everything V2X communication. The company also operates investment management business, which invest in semiconductors, autonomous driving, big data, Internet of things, blockchain, health, and energy fields; and infrastructure fields, which include new energy, smart transportation, industrial parks, urban renewal, TOD, IDC, etc. In addition, it engages in infrastructure asset management business. The company was formerly known as TUS International Limited. Titan Invo Technology Limited was incorporated in 2004 and is based in Kwun Tong, Hong Kong.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto-Dominion Bank - New York Branch,-,"Tesla, Inc. (NasdaqGS:TSLA)","Self
                         ",Creditor,Regional Banks,"Tesla, Inc. (NasdaqGS:TSLA) 2023 Form 10-K","Toronto-Dominion Bank - New York Branch is a bank. The company's deposits include deposits in transaction accounts and individual retirement accounts and Keogh plan time deposits. The company offers domestic commercial and industrial loans. The company was founded in 1919 and is based in New York, New York. Toronto-Dominion Bank - New York Branch operates as a subsidiary of The Toronto-Dominion Bank.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
U.S. Bank National Association,-,"Tesla, Inc. (NasdaqGS:TSLA)","Self
                         ",Creditor,Diversified Banks,"Tesla, Inc. (NasdaqGS:TSLA) 2023 Form 10-K","U.S. Bank National Association operates as a bank. It provides monetary intermediation. The company is a diversified specialty lender. It provides demand deposits and non-interest bearing time and savings deposits. The company's deposits include deposits in transaction accounts, brokered deposits which represent funds, retail time deposits, individual retirement accounts and Keogh plan time deposits, money market deposit accounts and jumbo deposits. The company offers consumer loans, including credit card loans, revolving credit plans, personal loans and automotive loans. It provides domestic commercial and industrial loans. Also, the company offers commercial real estate loans for land development and on-site construction of industrial, commercial, residential, or farm buildings in the United States. It provides real estate-backed residential loans. In addition, the company offers commercial loans collateralized by real estate properties. In addition, the company offers loans for the purpose of financing agricultural production. In addition, the company offers loans for purchasing or carrying securities. U.S. Bank National Association was formerly known as Firstar Bank, National Association and changed its name to U.S. Bank National Association in August 2001. The company was founded in 1863 and is based in Minneapolis, Minnesota with additional locations across the United States. U.S. Bank National Association operates as a subsidiary of U.S. Bancorp.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UBS AG New York (Eleven Madison Avenue) Branch,-,"Tesla, Inc. (NasdaqGS:TSLA)","Self
                         ",Creditor,Regional Banks,"Tesla, Inc. (NasdaqGS:TSLA) 2023 Form 10-K","UBS AG New York (Eleven Madison Avenue) Branch operates as a bank. The company's deposits include deposits in transaction accounts and individual retirement accounts and Keogh plan time deposits. It provides domestic commercial and industrial loans. The company was founded in 1964 and is based in New York, New York. UBS AG New York (Eleven Madison Avenue) Branch operates as a subsidiary of UBS AG.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Unibail-Rodamco-Westfield SE (ENXTPA:URW),ENXTPA:URW,"Tesla, Inc. (NasdaqGS:TSLA)","Self
                         ",Landlord,Retail REITs,Unibail-Rodamco-Westfield SE (ENXTPA:URW) 2024 Form Doc,"Unibail-Rodamco-Westfield is an owner, developer and operator of sustainable, high-quality real estate assets in the most dynamic cities in Europe and the United States. The Group operates 72 shopping centres in 12 countries, including 38 which carry the iconic Westfield brand. These centres attract over 900 million visits annually and provide a unique platform for retailers and brands to connect with consumers. URW also has a portfolio of high-quality offices, 10 convention and exhibition venues in Paris, and a €2.5 Bn development pipeline of mainly mixed-use assets. Its €50 Bn portfolio is 86% in retail, 6% in offices, 5% in convention and exhibition venues, and 2% in services (as at December 31, 2023). URW is a committed partner to major cities on urban regeneration projects, through both mixed-use development and the retrofitting of buildings to industry-leading sustainability standards. These commitments are enhanced by the Group’s Better Places plan, which strives to make a positive environmental, social and economic impact on the cities and communities where URW operates. URW’s stapled shares are listed on Euronext Paris (Ticker: URW), with a secondary listing in Australia through Chess Depositary Interests. The Group benefits from a BBB+ rating from Standard & Poor’s and from a Baa2 rating from Moody’s.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"UniCredit Bank GmbH, New York Branch",-,"Tesla, Inc. (NasdaqGS:TSLA)","Self
                         ",Creditor,Regional Banks,"Tesla, Inc. (NasdaqGS:TSLA) 2023 Form 10-K","UniCredit Bank GmbH, New York Branch provides commercial banking services. The company also provides investment banking products and corporate finance advisory. It also facilitates European cash management services and interest rate and foreign exchange risk management products. The services include asset securitization, capital markets, corporate finance advisory, emerging market sales, financing, hedging solutions, linear equity derivatives, principal investments, project finance, structured products, and transaction sales. The company was formerly known as UniCredit Bank AG, New York Branch and changed its name to UniCredit Bank GmbH, New York Branch in 2024. The company was founded in 1974 and is based in New York, New York. UniCredit Bank GmbH, New York Branch operates as a subsidiary of UniCredit Bank GmbH.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Valcomm Technologies Inc.,-,"Tesla, Inc. (NasdaqGS:TSLA)","Self
                         ",Supplier,,Valiant Communications Limited (BSE:526775) 8/31 Form Doc,There is no business description for this supplier.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
