Supplier Name,Exchange:Ticker Symbol,Customer Name,Entity,Relationship Type,Primary Industry,Source,Business Description
"Samsung SDI Co., Ltd. (KOSE:A006400)",KOSE:A006400,"Samsung Electronics Co., Ltd. (KOSE:A005930)","Self
                         ",Lessor,Electronic Components,"Samsung SDI Co., Ltd. (KOSE:A006400) - Form Doc","Samsung SDI Co., Ltd. manufactures and sells batteries in South Korea, Europe, China, North America, Southeast Asia, and internationally. The company operates through Energy Solutions and Electronic Materials segments. It offers small-sized lithium ion batteries used in laptops, tablets, mobile phones, wearable devices, power banks, power tools, garden tools, vacuum cleaners, e-bikes, e-scooters, and ignition products; automotive batteries; and energy storage systems for use in residential, utility, commercial, UPS, and base transceiver station applications. In addition, the company provides electronic materials, including semiconductor products, such as spin-on hardmasks, spin-on dielectrics, and epoxy molding compounds; LCD products, such as polarizing films and color photo resist products; and OLED products comprising evaporation materials and thin film encapsulation products. Further, it manufactures and sells rechargeable battery raw materials; and invests in new technology venture business. Samsung SDI Co., Ltd. was incorporated in 1970 and is headquartered in Yongin-Si, South Korea."
"Samsung SDI Co., Ltd. (KOSE:A006400)",KOSE:A006400,"Samsung Electronics Co., Ltd. (KOSE:A005930)","Self
                         ",Supplier,Electronic Components,"Samsung SDI Co., Ltd. (KOSE:A006400) - Form Doc","Samsung SDI Co., Ltd. manufactures and sells batteries in South Korea, Europe, China, North America, Southeast Asia, and internationally. The company operates through Energy Solutions and Electronic Materials segments. It offers small-sized lithium ion batteries used in laptops, tablets, mobile phones, wearable devices, power banks, power tools, garden tools, vacuum cleaners, e-bikes, e-scooters, and ignition products; automotive batteries; and energy storage systems for use in residential, utility, commercial, UPS, and base transceiver station applications. In addition, the company provides electronic materials, including semiconductor products, such as spin-on hardmasks, spin-on dielectrics, and epoxy molding compounds; LCD products, such as polarizing films and color photo resist products; and OLED products comprising evaporation materials and thin film encapsulation products. Further, it manufactures and sells rechargeable battery raw materials; and invests in new technology venture business. Samsung SDI Co., Ltd. was incorporated in 1970 and is headquartered in Yongin-Si, South Korea."
"Samsung Semiconductor, Inc.",-,"Samsung Electronics Co., Ltd. (KOSE:A005930)","Self
                         ",Supplier,Semiconductors,"Samsung Electronics Co., Ltd. (KOSE:A005930) - Form Doc","Samsung Semiconductor, Inc. designs and manufactures semiconductors, liquid-crystal display (LCD) panels, and memory products. The company offers memory products, including dynamic random access memory (DRAM) semiconductor devices, flash solid state drives (SSD), PCIe Gen4 SSDs, and DDR5 devices; system-on-chip (SoC) and image sensors, including ISOCELL image sensors for mobile devices and Exynos processors; display screens, including LCD and organic light-emitting diode (OLED) panels for televisions, mobile phones, and digital signage products; and light-emitting diode (LED) components. It also provides Samsung foundry services, including electronic design automation (EDA) solutions, product intellectual property (IP), design services, and packaging and testing services. The company serves clients in the data centers, automotive, Internet of Things (IoT), mobile and consumer electronics, and gaming industries. Samsung Semiconductor, Inc. was formerly known as Samsung Semiconductor, Inc., of California and changed its name to Samsung Semiconductor, Inc. in May 1985. The company was incorporated in 1983 and is based in San Jose, California. As of February 25, 2020, Samsung Semiconductor, Inc. operates as a subsidiary of Samsung Electronics America, Inc."
Samyang Corporation (KOSE:A145990),KOSE:A145990,"Samsung Electronics Co., Ltd. (KOSE:A005930)","Self
                         ",Supplier,Packaged Foods and Meats,Samyang Corporation (KOSE:A145990) - Form ,"Samyang Corporation engages in the chemicals and food business in Korea, China, Japan, rest of Asia, Europe, and internationally. The company offers engineering plastics for use in automobile, electrical/electronic, medical and security sectors. Its Ion exchange resin products are used in food, pharmaceuticals, catalysts, semiconductors, ultrapure water, power plants, chromatography, bioprocess, metal recovery, and wastewater treatment. In addition, the company’s produces electronic materials for display panels. Further, it supplies food ingredients, including allulose, sugar, starch sugar, flour, and oil/fat, as well as operates and franchises restaurants; and engages in food catering and distribution businesses. The company was founded in 1924 and is headquartered in Seoul, South Korea. Samyang Corporation operates as a subsidiary of Samyang Holdings Corporation."
Samyang Corporation (KOSE:A145990),KOSE:A145990,Samsung Electronics Huizhou Co. Ltd.,"Subsidiary/Investment
                         ",Supplier,Packaged Foods and Meats,Samyang Corporation (KOSE:A145990) - Form ,"Samyang Corporation engages in the chemicals and food business in Korea, China, Japan, rest of Asia, Europe, and internationally. The company offers engineering plastics for use in automobile, electrical/electronic, medical and security sectors. Its Ion exchange resin products are used in food, pharmaceuticals, catalysts, semiconductors, ultrapure water, power plants, chromatography, bioprocess, metal recovery, and wastewater treatment. In addition, the company’s produces electronic materials for display panels. Further, it supplies food ingredients, including allulose, sugar, starch sugar, flour, and oil/fat, as well as operates and franchises restaurants; and engages in food catering and distribution businesses. The company was founded in 1924 and is headquartered in Seoul, South Korea. Samyang Corporation operates as a subsidiary of Samyang Holdings Corporation."
Samyang Corporation (KOSE:A145990),KOSE:A145990,Samsung Electronics Magyar Zartkoruen Mukodo Reszvenytarsasag,"Subsidiary/Investment
                         ",Supplier,Packaged Foods and Meats,Samyang Corporation (KOSE:A145990) - Form ,"Samyang Corporation engages in the chemicals and food business in Korea, China, Japan, rest of Asia, Europe, and internationally. The company offers engineering plastics for use in automobile, electrical/electronic, medical and security sectors. Its Ion exchange resin products are used in food, pharmaceuticals, catalysts, semiconductors, ultrapure water, power plants, chromatography, bioprocess, metal recovery, and wastewater treatment. In addition, the company’s produces electronic materials for display panels. Further, it supplies food ingredients, including allulose, sugar, starch sugar, flour, and oil/fat, as well as operates and franchises restaurants; and engages in food catering and distribution businesses. The company was founded in 1924 and is headquartered in Seoul, South Korea. Samyang Corporation operates as a subsidiary of Samyang Holdings Corporation."
Samyang Corporation (KOSE:A145990),KOSE:A145990,Samsung Electronics Slovakia s.r.o.,"Subsidiary/Investment
                         ",Supplier,Packaged Foods and Meats,Samyang Corporation (KOSE:A145990) - Form ,"Samyang Corporation engages in the chemicals and food business in Korea, China, Japan, rest of Asia, Europe, and internationally. The company offers engineering plastics for use in automobile, electrical/electronic, medical and security sectors. Its Ion exchange resin products are used in food, pharmaceuticals, catalysts, semiconductors, ultrapure water, power plants, chromatography, bioprocess, metal recovery, and wastewater treatment. In addition, the company’s produces electronic materials for display panels. Further, it supplies food ingredients, including allulose, sugar, starch sugar, flour, and oil/fat, as well as operates and franchises restaurants; and engages in food catering and distribution businesses. The company was founded in 1924 and is headquartered in Seoul, South Korea. Samyang Corporation operates as a subsidiary of Samyang Holdings Corporation."
SEMES Co. Ltd.,-,"Samsung Electronics Co., Ltd. (KOSE:A005930)","Self
                         ",Supplier,Semiconductor Materials and Equipment,"Samsung Electronics Co., Ltd. (KOSE:A005930) - Form Doc","SEMES Co. Ltd. engages in the design, manufacture, and marketing of semiconductor and display manufacturing equipment. The company’s semiconductor manufacturing equipment include cleaning equipment; front-end solutions, such as photo track and etching equipment; and back-end solutions comprising die bonders, probe stations, saw and sorters, and test handlers. Its display manufacturing equipment comprise coater full lines, inline etchers/strippers, cleaners, and ink-jet printing systems. The company also offers line automation solutions, such as OHT control systems, and combo and other storage and transferring systems; and customer support services. Its equipment is used to manufacture semiconductors and displays used in various markets, including electronics, telecommunications, automotive, aerospace, and technological infrastructure worldwide. The company was founded in 1993 and is based in Cheonan, South Korea. SEMES Co. Ltd. operates as a subsidiary of Samsung Electronics Co., Ltd."
Semtech Corporation (NasdaqGS:SMTC),NasdaqGS:SMTC,"Samsung Electronics Co., Ltd. (KOSE:A005930)","Self
                         ",Supplier,Semiconductors,Semtech Corporation (NasdaqGS:SMTC) 2023 Form 10-K,"Semtech Corporation designs, develops, manufactures, and markets analog and mixed-signal semiconductor and advanced algorithms. It provides signal integrity products, including a portfolio of optical data communications and video transport products used in various infrastructure, and industrial applications; a portfolio of integrated circuits for data centers, enterprise networks, passive optical networks, wireless base station optical transceivers, and high-speed interface applications; and video products for broadcast applications, as well as video-over-IP technology for professional audio video applications. The company offers protection products, such as filter and termination devices that are integrated with the transient voltage suppressor devices, which protect electronic systems from voltage spikes; and sensing products comprising a portfolio of specialized radio frequency products used in various industrial, medical, and communications applications, as well as specialized sensing products. In addition, it provides switching voltage regulators, combination switching and linear regulators, smart regulators, isolated switches, and wireless charging related products. Further, it offers portfolio of IoT solutions, such as modules, gateways, routers, and connected services; and portfolio of connected services, including wireless connectivity and cloud-based services for industrial, medical and communications applications. The company serves original equipment manufacturers and industrial end-markets. It sells its products directly, as well as through independent sales representative firms and independent distributors in Asia- Pacific, North America, and Europe. Semtech Corporation was incorporated in 1960 and is headquartered in Camarillo, California."
"Senko Co., Ltd (KOSDAQ:A347000)",KOSDAQ:A347000,"Samsung Electronics Co., Ltd. (KOSE:A005930)","Self
                         ",Supplier,Electronic Equipment and Instruments,"Senko Co., Ltd (KOSDAQ:A347000) - Form ","Senko Co., Ltd engages in the research, development, production, and sale of electrochemical gas sensors and related devices in South Korea and internationally. The company’s gas sensors include electrochemical gas sensors for detecting for detecting carbon monoxide, oxygen, hydrogen, hydrogen sulfide, ammonia, nitrogen dioxide, chlorine, ethylene oxide, phosphine, nitric oxide, vinyl chloride, and other chemicals; alcohol sensors; formaldehyde sensors to detect the formaldehyde in indoor air application; and dust sensors for detecting the concentration of dust particles in the air. It also offers portable and fixed gas detectors for preventing gas accidents in industrial field; odor and dust detectors and monitoring systems; and Big Data monitoring system, which provides performance analysis of IoT-based sensors. In addition, the company provides indoor air quality measuring instruments under the Breeze brand name; portable breathalyzers under the Blow brand name; and home CO gas detectors, as well as offers gas sensor modules. It offers its products in the fields, including gas and oil, energy, semiconductor, laboratory, general safety, and sensing IoT. The company was founded in 2004 and is based in Osan-si, South Korea."
"Seojin Automotive Co.,Ltd. (KOSDAQ:A122690)",KOSDAQ:A122690,"Samsung Electronics Co., Ltd. (KOSE:A005930)","Self
                         ",Supplier,Automotive Parts and Equipment,"Seojin Automotive Co.,Ltd. (KOSDAQ:A122690) - Form ","Seojin Automotive Co.,Ltd. produces, supplies, and sells automobile clutches and components in South Korea and internationally. The company offers gear trains, NVH design, cases and lubrication systems, and optimized deceleration systems for electric vehicles; automatic transmission parts, such as driven plate, separator plate, brake band, drive plate, and lockup damper. It also provides clutch covers, engine parts, friction material for clutch discs, and clutch kit for tuning and race car, as well as engages in software development and supply. The company was formerly known as Seojin Clutch Co. Ltd. and changed its name to Seojin Automotive Co.,Ltd. in June 2011. Seojin Automotive Co.,Ltd. was founded in 1966 and is based in Siheung-Si, South Korea."
"Seojin System Co.,Ltd (KOSDAQ:A178320)",KOSDAQ:A178320,"Samsung Electronics Co., Ltd. (KOSE:A005930)","Self
                         ",Supplier,Communications Equipment,"Seojin System Co.,Ltd (KOSDAQ:A178320) - Form ","Seojin System Co.,Ltd provides telecom equipment, repeaters, mechanical products, and LED and other equipment. The company offers telecommunication equipment, such as RRH, RU, cabinets, enclosures, cases, and sever racks; mobile phone frames; automotive parts; semiconductor equipment; aluminum alloys; cable harness for power, telecom, data, and other cable industries; and LED cases comprising industrial and sport LED cases, and security and street light cases, as well as products for heavy industries. Seojin System Co.,Ltd was founded in 1996 and is headquartered in Bucheon-Si, South Korea."
Sharp Corporation (TSE:6753),TSE:6753,"Samsung Electronics Co., Ltd. (KOSE:A005930)","Self
                         ",Licensor,Consumer Electronics,"Samsung Electronics Co., Ltd. (KOSE:A005930) - Form Doc","Sharp Corporation manufactures and sells telecommunication equipment, electric and electronic application equipment, and electronic components in Japan, China, and internationally. It operates through five segments: Smart Life, 8K Ecosystem, ICT, Display Device, and Electronic Device. The Smart Life segment offers refrigerators, superheated steam ovens, microwave ovens, small cooking appliances, air conditioners, washing machines, vacuum cleaners, air purifiers, electric fans, dehumidifiers, humidifiers, electric heaters, plasmacluster ion generators, beauty appliances, electronic dictionaries, calculators, telephones, network control units, solar cells, storage batteries, etc. The 8K Ecosystem segment provides color televisions, Blu-ray disc recorders, audio equipment, multi-function printers, information displays, commercial projectors, POS system equipment, FA equipment, options/consumables, software, face masks, etc., as well as office-related solutions services. The ICT segment offers mobile phones, personal computers, tablet devices, routers, etc. The Display Device segments provides display modules, in-vehicle cameras, etc. The Electronic Device segment offers camera modules, sensor modules, proximity sensors, dust sensors, wafer foundries, CMOS / CCD sensors, semiconductor lasers, etc. The company was formerly known as Hayakawa Electric Industry Co., Ltd. and changed its name to Sharp Corporation in January 1970. Sharp Corporation was founded in 1912 and is headquartered in Sakai, Japan."
"Shenzhen CDL Precision Technology Co., Ltd (SZSE:300686)",SZSE:300686,"Samsung Electronics Co., Ltd. (KOSE:A005930)","Self
                         ",Supplier,Electronic Components,"Shenzhen CDL Precision Technology Co., Ltd (SZSE:300686) - Form Doc","Shenzhen CDL Precision Technology Co., Ltd produces and sells functional basic components, structural devices, and optical components for consumer electronics in China. The company offers pasting and fixing functional devices, buffering and sealing functional devices, conductive and shielding functional devices, insulating functional devices, heat conduction and heat dissipation functional devices, and reinforcing and maintaining functional devices, as well as optical protective films, dustproof nets, labels, packaging boxes, composite sheet plate phone covers, flash covers, earpiece nets, etc. Its products are used in mobile phones, tablet computers, and communication digital products. The company was formerly known as CDL Sticky Products (Shen Zhen) CO.,LTD. and changed its name to Shenzhen CDL Precision Technology Co., Ltd. in 2013. Shenzhen CDL Precision Technology Co., Ltd was founded in 2004 and is based in Dongguan, China."
"Shenzhen United Winners Laser Co., Ltd. (SHSE:688518)",SHSE:688518,"Samsung Electronics Co., Ltd. (KOSE:A005930)","Self
                         ",Supplier,Industrial Machinery and Supplies and Components,"Shenzhen United Winners Laser Co., Ltd. (SHSE:688518) - Form ","Shenzhen United Winners Laser Co., Ltd. manufactures and sells laser welding equipment in China and internationally. The company lasers and welding machines; intelligent manufacturing equipment for new energy batteries, automobiles, consumer electronics batteries, relays, sensors, and hydrogen fuel cells; welding equipment for the optical communication industry; welding equipment for medical devices; laser soldering equipment; and laser plastic welding equipment. Its products are used in power batteries, automobile manufacturing, consumer electronics, hardware appliances, optical communications, medical equipment, plastic welding and soldering, and other fields. The company was founded in 2005 and is headquartered in Shenzhen, China."
Silicon Motion Technology Corporation (NasdaqGS:SIMO),NasdaqGS:SIMO,"Samsung Electronics Co., Ltd. (KOSE:A005930)","Self
                         ",Supplier,Semiconductors,Silicon Motion Technology Corporation (NasdaqGS:SIMO) 2024 Form 20-F,"Silicon Motion Technology Corporation, together with its subsidiaries, designs, develops, and markets NAND flash controllers for solid-state storage devices in Taiwan, the United States, Korea, China, Malaysia, Singapore, and internationally. The company offers controllers for computing-grade solid state drives (SSDs), which are used in PCs and other client devices; enterprise-grade SSDs used in data centers; enterprise-grade SSDs used in enterprise and hyperscale data centers; eMMC and UFS mobile embedded storage for use in smartphones and IoT devices; flash memory cards and flash drives for use in expandable storage; and specialized SSDs that are used in industrial, commercial, and automotive applications. It markets its controllers under the SMI brand; and single-chip SSDs under the FerriSSD, Ferri-eMMC, and Ferri-UFS brands. The company markets and sells its products through direct sales personnel and independent electronics distributors to NAND flash makers, module makers, hyperscalers, and OEMs. Silicon Motion Technology Corporation was founded in 1995 and is based in Hong Kong, Hong Kong."
Siltronic AG (XTRA:WAF),XTRA:WAF,"Samsung Electronics Co., Ltd. (KOSE:A005930)","Self
                         ",Supplier,Semiconductor Materials and Equipment,Siltronic AG (XTRA:WAF) - Form Doc,"Siltronic AG, together with its subsidiaries, provides hyperpure semiconductor silicon wafers in Germany, rest of Europe, the United States, Taiwan and Mainland China, Korea, and Rest of Asia. It offers polished and epitaxial wafers. The company provides special products, such as Ultimate Silicon, an optimal crystal for polished wafers; Float zone/FZ, a wafer product based on the float zone method; and HIREF that offers low microroughness, and low-defect surface structure. Its products are used in computers, smartphones, industrial equipment, wind turbines, and cars with and without electric drives. The company was formerly known as Wacker Siltronic AG and changed its name to Siltronic AG in 2004. Siltronic AG was founded in 1953 and is headquartered in Munich, Germany."
"SIMMTECH Co., Ltd. (KOSDAQ:A222800)",KOSDAQ:A222800,"Samsung Electronics Co., Ltd. (KOSE:A005930)","Self
                         ",Supplier,Semiconductor Materials and Equipment,"SIMMTECH Co., Ltd. (KOSDAQ:A222800) - Form ","SIMMTECH Co., Ltd. engages in the developing and manufacturing of high-layer printed circuit boards (PCBs) for semiconductors worldwide. The company offers solid state drive module PCBs for notebook and desktop PC, server, computer, etc.; memory module PCBs, such as dual inline memory module (DIMM), small outline DIMM, and registered DIMM for Desktop PC, notebook PC, workstation, server, etc.; multi-layer module PCBs for server, super computer, etc.; and automotive boards for engine control unit, connectivity board, and ADAS. It also provides semiconductor package substrates, including board on chip for PC, server, and CXL memory module DRAM; wire bond chip scale package for mobile memory; and flip chip chip scale package for graphic card, game console, and automotive graphic DRAM. The company was founded in 1987 and is headquartered in Cheongju-si, South Korea."
"Simmtech Holdings Co., Ltd. (KOSDAQ:A036710)",KOSDAQ:A036710,"Samsung Electronics Co., Ltd. (KOSE:A005930)","Self
                         ",Supplier,Electronic Components,"Simmtech Holdings Co., Ltd. (KOSDAQ:A036710) - Form ","Simmtech Holdings Co., Ltd., through its subsidiaries, develops, manufactures, and sells printed circuit boards (PCBs) for semiconductors worldwide. The company was formerly known as SimmTech Co., Ltd. and changed its name to Simmtech Holdings Co., Ltd. in July 2015. Simmtech Holdings Co., Ltd. was founded in 1987 and is headquartered in Cheongju, South Korea."
SIS Limited (NSEI:SIS),NSEI:SIS,"Samsung Electronics Co., Ltd. (KOSE:A005930)","Self
                         ",Supplier,Security and Alarm Services,SIS Limited (NSEI:SIS) - Form Doc,"SIS Limited, together with its subsidiaries, provides security and related services in India, Australia, Singapore, and New Zealand. The company operates through three segments: Security Services (India), Security Services (International), and Facility Management. It offers manned guarding, training, physical security, and paramedic and emergency response services; loss prevention, asset protection, and mobile patrols; and facility management services, such as cleaning, housekeeping, and pest control management services. The company also provides cash logistics services, including cash-in-transit, door step banking, ATM cash replenishment, cash handling and processing, and secure transportation of precious items and bullion; and alarm monitoring and response services, such as installation of electronic security devices and systems. It serves steel/ metals, power, mining, oil and gas, energy resources, PSUs, IT/BPO, BFSI, telecom, education, auto, manufacturing, logistics, transportation, healthcare and pharma, hospitality and retail, FMCG, food and beverage, paper, commerce/industrial, government, defense, education entertainment, and railways industries. The company was formerly known as Security and Intelligence Services (India) Limited and changed its name to SIS Limited in January 2021. SIS Limited was incorporated in 1985 and is based in New Delhi, India."
"SK Siltron Co., Ltd.",-,"Samsung Electronics Co., Ltd. (KOSE:A005930)","Self
                         ",Supplier,Semiconductors,"Samsung Electronics Co., Ltd. (KOSE:A005930) - Form Doc","SK Siltron Co., Ltd. manufactures and sells wafers for semiconductors in South Korea and internationally. It provides polished wafers that are used to make semiconductor devices, such as DRAM, flash memory, and LCD drivers; epitaxial wafers for making microprocessors, image sensors, and power devices; and sapphire wafers for LED. The company was formerly known as LG Siltron and changed its name to SK Siltron Co., Ltd. in August 2017. The company was founded in 1983 and is headquartered in Gumi, South Korea. SK Siltron Co., Ltd. operates as a subsidiary of SK Inc."
"SK-Electronics CO.,LTD. (TSE:6677)",TSE:6677,Samsung Japan Corporation,"Subsidiary/Investment
                         ",Supplier,Semiconductor Materials and Equipment,"SK-Electronics CO.,LTD. (TSE:6677) 2023 Form Doc","SK-Electronics CO.,LTD. manufactures and sells large-format photomasks in Japan and internationally. The company provides photomasks for use in display panels, including liquid crystal displays, plasma display panel, OLEDs, and TSPs; and other electronic devices, such as semiconductor packages, light guides, micro electromechanical systems, and other components and tools for equipment inspections. It offers radio frequency identification products; and healthcare/medical devices, including electrical stimulators and stethoscopes and percussion hammers. The company was incorporated in 2001 and is headquartered in Kyoto, Japan."
"Skyworks Solutions, Inc. (NasdaqGS:SWKS)",NasdaqGS:SWKS,"Samsung Electronics Co., Ltd. (KOSE:A005930)","Self
                         ",Supplier,Semiconductors,"Skyworks Solutions, Inc. (NasdaqGS:SWKS) 2024 Form 10-K","Skyworks Solutions, Inc., together with its subsidiaries, designs, develops, manufactures, and markets proprietary semiconductor products in the United States, China, South Korea, Taiwan, Europe, the Middle East, Africa, and the rest of Asia-Pacific. Its product portfolio includes amplifiers, antenna tuners, attenuators, automotive tuners and digital radios, DC/DC converters, demodulators, detectors, digital power isolators, diodes, directional couplers, diversity receive modules, filters, front-end modules, hybrids, light emitting diode drivers, low noise amplifiers, mixers, modulators, optocouplers/optoisolators, phase locked loops, phase shifters, power dividers/combiners, power over ethernet, power isolators, interface circuits, receivers, switches, synthesizers, timing devices, voltage controlled oscillators/synthesizers, and voltage regulators. The company products are the used in aerospace, automotive, broadband, cellular infrastructure, connected home, defense, entertainment and gaming, industrial, medical, smartphone, tablet, and wearable markets. It sells its products through direct sales force, electronic component distributors, and independent sales representatives. Skyworks Solutions, Inc. was founded in 1962 and is based in Irvine, California."
"Smec Co.,Ltd (KOSDAQ:A099440)",KOSDAQ:A099440,"Samsung Electronics Co., Ltd. (KOSE:A005930)","Self
                         ",Supplier,Industrial Machinery and Supplies and Components,"Smec Co.,Ltd (KOSDAQ:A099440) - Form ","Smec Co.,Ltd produces and sells machine tools, semiconductor equipment, robots, and laser equipment in South Korea and internationally. The company offers industrial IoT solutions, metal 3D printers, robot bed, laser heat treatment system, and laser cladding system, as well as LCD glass panel transfer, solarcell panel handling, multi joint, and SCRARA robot. It also provides digital radio communication system solutions, such as switching & management infrastructure, base station equipment, radio terminals, and gateway terminals; broadband Voice over IP Packet media gateway, is a key element of a packet-based next generation network; and IPsec security gateway, a compact solution that provides encryption for untrusted portions of communications networks, as well as machining tools. The company was founded in 1996 and is headquartered in Gimhae-si, South Korea."
"Soulbrain Co., Ltd. (KOSDAQ:A357780)",KOSDAQ:A357780,"Samsung Electronics Co., Ltd. (KOSE:A005930)","Self
                         ",Supplier,Specialty Chemicals,"Samsung Electronics Co., Ltd. (KOSE:A005930) - Form Doc","Soulbrain Co., Ltd. develops, manufactures, and supplies various high tech industry core materials. It provides semiconductor materials, including CVD/ALD materials, etchant and cleaning agents, CMP slurries, and plating agents, as well as hydrofluoric acid/buffered oxide etchants for etching and cleaning of semiconductor oxide films. The company also offers functional chemical materials used in the manufacture of LCD and OLED panels, as well as components of panels, including thin glass and cell scribings. In addition, it provides electronic materials for the generation of eco-friendly energy, such as LED process materials, solar cells, and electric vehicle electronic materials; and lithium ion battery electrolyte and secondary battery electrodes. The company is headquartered in Seongnam-si, South Korea."
"SPG Co., Ltd. (KOSDAQ:A058610)",KOSDAQ:A058610,"Samsung Electronics Co., Ltd. (KOSE:A005930)","Self
                         ",Supplier,Electrical Components and Equipment,"SPG Co., Ltd. (KOSDAQ:A058610) - Form ","SPG Co., Ltd. manufactures and sells precision motors, industrial motors, and motors for home use in South Korea. The company offers robot reducers; planetary gearheads; standard AC, industrial AC geared, condenser run geared, shaded pole geared, and fan AC motors; DC motors; standard and fan BLDCs; G-STEP motors, G-STEP-P and G-STEP-C drivers, G-STEP-brake motors, and coding systems; spiral bevel gearboxes, industrial worm reducers, and standard gear heads; security products, such as positioning systems, pan/tilt, speed dome cameras, and accessories; air curtains and blowers; and food waste disposers. The company was formerly known as SUNGSHIN P & IND, Co., Ltd and changed its name to SPG Co., Ltd. in January 2000. SPG Co., Ltd. was founded in 1973 and is based in Incheon, South Korea."
Steelman Telecom Limited (BSE:543622),BSE:543622,Samsung India Electronics Pvt. Ltd.,"Subsidiary/Investment
                         ",Supplier,Integrated Telecommunication Services,Steelman Telecom Limited (BSE:543622) 7/26 Form Doc,"Steelman Telecom Limited provides support services and solutions for the network requirements of telecom industry in India. It operates through two segments, Contractual Maintenance work and Business of Interior Work (EPC). The company offers network survey and planning, installation and commissioning, network testing and optimization, network solutions, and managed services for network maintenance. It also provides telecom implementation services, including installation, commissioning, and integration of telecom equipment with switches and routers, as well as installation of microwave antennas, GSM antennas with base transceiver station and other network related equipment. In addition, the company offers radio frequency services, such as pre and post site launch key performance index; drive test analysis; voice over long-term evolution performance analysis; dropped call analysis; interference analysis; traffic and throughput analysis; and worst cell analysis services. Additionally, it provides engineering procurement construction management services; managed services, including day-to-day operation, upkeep, and upgradation of network equipment; manpower outsourcing and payrolling services; and new generation technology services, such as big data and data science services, data science solutions, 5G networks integration services, security solutions for cloud and 5G networks, and Internet of Things services. Further, the company engages in cab hiring business. It serves tower owners, telecom operators, broadband service providers, and equipment manufacturers. Steelman Telecom Limited was incorporated in 2003 and is headquartered in Kolkata, India."
"STI Co., Ltd. (KOSDAQ:A039440)",KOSDAQ:A039440,"Samsung Electronics Co., Ltd. (KOSE:A005930)","Self
                         ",Supplier,Semiconductor Materials and Equipment,"STI Co., Ltd. (KOSDAQ:A039440) - Form ","STI Co., Ltd. operates in the semiconductor equipment industry in Korea. Its products include central chemical supply systems, slurry mixing and systems, and chemical mixing / dilution system for mixing or dilution, and supply of TMAH, KOH, HF, NH4OH, and SC-1. The company offers wet station products, including initial, pre-depo, pre photo, and ITO; cassette cleaners, developers, glass slimming systems, strippers, etchers, after glass grinding cleaners, and photo mask developers; and fine metal, screen mask, and back side glass cleaners. In addition, it provides inkjet printing system; and reflow and wet blast systems. STI Co., Ltd. was founded in 1997 and is headquartered in Anseong-si, South Korea."
"STI Co., Ltd. (KOSDAQ:A039440)",KOSDAQ:A039440,Steco Co. Ltd,"Subsidiary/Investment
                         ",Supplier,Semiconductor Materials and Equipment,"STI Co., Ltd. (KOSDAQ:A039440) - Form ","STI Co., Ltd. operates in the semiconductor equipment industry in Korea. Its products include central chemical supply systems, slurry mixing and systems, and chemical mixing / dilution system for mixing or dilution, and supply of TMAH, KOH, HF, NH4OH, and SC-1. The company offers wet station products, including initial, pre-depo, pre photo, and ITO; cassette cleaners, developers, glass slimming systems, strippers, etchers, after glass grinding cleaners, and photo mask developers; and fine metal, screen mask, and back side glass cleaners. In addition, it provides inkjet printing system; and reflow and wet blast systems. STI Co., Ltd. was founded in 1997 and is headquartered in Anseong-si, South Korea."
STMicroelectronics N.V. (ENXTPA:STMPA),ENXTPA:STMPA,"Samsung Electronics Co., Ltd. (KOSE:A005930)","Self
                         ",Supplier,Semiconductors,STMicroelectronics N.V. (ENXTPA:STMPA) 2024 Form 20-F,"STMicroelectronics N.V., together with its subsidiaries, designs, develops, manufactures, and sells semiconductor products in Europe, the Middle East, Africa, the Americas, and the Asia Pacific. The company operates through Automotive and Discrete Group; Analog, MEMS and Sensors Group; and Microcontrollers and Digital ICs Group segments. The Automotive and Discrete Group segment offers automotive integrated circuits (ICs), and discrete and power transistor products. The Analog, MEMS and Sensors Group segment provides industrial application-specific integrated circuits (ASICs) and application-specific standard products (ASSPs); general purpose analog products; custom analog ICs; wireless charging solutions; galvanic isolated gate drivers; low and high voltage amplifiers, comparators, and current-sense amplifiers; MasterGaN, a solution that integrates a silicon driver and GaN power transistors in a single package; wireline and wireless connectivity ICs; touch screen controllers; micro-electro-mechanical systems (MEMS) products, including sensors or actuators; and optical sensing solutions. The Microcontrollers and Digital ICs Group segment offers general purpose and secure microcontrollers; and radio frequency (RF) products. It also offers application-specific standard products for analog, digital and mixed-signal applications. In addition, the company provides assembly and other services. It sells its products through distributors and retailers, as well as through sales representatives. The company serves automotive, industrial, personal electronics and communications equipment, and computers and peripherals markets. STMicroelectronics N.V. was incorporated in 1987 and is headquartered in Geneva, Switzerland."
