Supplier Name,Exchange:Ticker Symbol,Customer Name,Entity,Relationship Type,Primary Industry,Source,Business Description,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Adcore Inc. (TSX:ADCO),TSX:ADCO,Microsoft Corporation (NasdaqGS:MSFT),"Self
                         ",Supplier,Application Software,Adcore Inc. (TSX:ADCO) 2024 Form Doc,"Adcore Inc., an advertising technology company, provides automated solutions for day-to-day search engine marketing tasks worldwide. The company offers technology platforms, such as Feeditor enables users to edit feeds and allows to create rules that automatically correct/adjust feed data, submitted to channels, as well as allowing campaigns to run; Feeditor Plus, a solution for enterprise e-commerce businesses that handles large feeds; Views, a search engine marketing solution which provides solutions for managing SEM tasks; and Dynamic Campaign Creation. It provides Cockpit, a hub for monitoring and managing various aspects of microsoft advertising accounts; Semdoc, an account auditing tool; Effortless Feed which enable users to export all the products in stores, including all variants, edit product listings in bulk, and use filters as needed; Alerter, a 24/7 real-time monitoring of digital assets, such as the website, data feeds, and advertising accounts; Alerter Foreacst provides insights into the performance of ads account to make real-time and data-driven adjustments; and Couponer that offers coupons for Google Ads, Microsoft Ads, and more channels, including YouTube, Yandex, Criteo, and more. In addition, the company offers Media Blast, a tool or platform that facilitates the creation of advertising accounts across multiple channels, such as Google, Microsoft, Criteo, RTB (Real-Time Bidding), and others; and Amphy, a live online learning marketplaces. It serves enterprise, and small- and medium-sized businesses. Adcore Inc. was founded in 2005 and is based in Toronto, Canada.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Addnode Group AB (publ) (OM:ANOD B),OM:ANOD B,Microsoft Corporation (NasdaqGS:MSFT),"Self
                         ",Supplier,IT Consulting and Other Services,Addnode Group AB (publ) (OM:ANOD B) - Form Doc,"Addnode Group AB (publ) offers software and services for the design, construction, product data information, project collaboration, and facility management in Sweden, Nordic countries, the United States, the United Kingdom, Germany, and internationally. It operates through three divisions: Design Management, Product Lifecycle Management (PLM), and Process Management. The Design Management division offers software and services for design, building information modelling, and product data for architects and engineers in the construction and manufacturing industries, as well as project collaboration and facility management solutions. The PLM division provides idea, design, simulation and construction, sale, marketing, and recycling solutions for digitalizing a product or facility lifecycle to customers in telecom, manufacturing, automotive, construction, civil engineering, pharmaceuticals, life sciences, retail, and energy production industries. The Process Management division offers solutions for document and case management; business planning and decision management; e- archiving; digital citizen services; and geographic information systems, as well as mobile services for healthcare and nursing staffs for the public sector. Addnode Group AB (publ) was incorporated in 1987 and is headquartered in Stockholm, Sweden.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Adtiger Corporations Limited (SEHK:1163),SEHK:1163,Microsoft Corporation (NasdaqGS:MSFT),"Self
                         ",Supplier,Advertising,Adtiger Corporations Limited (SEHK:1163) 2024 Form Doc,"Adtiger Corporations Limited, an investment holding company, provides online advertising services in Mainland China, Singapore, Hong Kong, Indonesia and internationally. The company’s online advertising platform connects its advertisers with its media publishers directly or indirectly through resellers designated by its media publishers. It also provides overseas online advertising services to China-based advertisers. The company was founded in 2015 and is headquartered in Beijing, the People’s Republic of China.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Advanced Micro Devices, Inc. (NasdaqGS:AMD)",NasdaqGS:AMD,Microsoft Corporation (NasdaqGS:MSFT),"Self
                         ",Supplier,Semiconductors,Key DevelopmentClient Announcements May-21-2024,"Advanced Micro Devices, Inc. operates as a semiconductor company worldwide. It operates through Data Center, Client, Gaming, and Embedded segments. The company offers x86 microprocessors and graphics processing units (GPUs) as an accelerated processing unit, chipsets, data center, and professional GPUs; and embedded processors, and semi-custom system-on-chip (SoC) products, microprocessor and SoC development services and technology, data processing unites, field programmable gate arrays (FPGA), and adaptive SoC products. It provides processors under the AMD Ryzen, AMD Ryzen PRO, Ryzen Threadripper, Ryzen Threadripper PRO, AMD Athlon, AMD Athlon PRO, and AMD PRO A-Series brand names; graphics under the AMD Radeon graphics and AMD Embedded Radeon graphics; and professional graphics under the AMD Radeon Pro graphics brand name. In addition, the company offers data center graphics under the Radeon Instinct and Radeon PRO V-series brands, as well as servers under the AMD Instinct accelerators brand; server microprocessors under the AMD EPYC brands; low power solutions under the AMD Athlon, AMD Geode, AMD Ryzen, AMD EPYC, AMD R-Series, and G-Series brands; FPGA products under the Virtex-6, Virtex-7, Virtex UltraScale+, Kintex-7, Kintex UltraScale, Kintex UltraScale+, Artix-7, Artix UltraScale+, Spartan-6, and Spartan-7 brands; adaptive SOCs under the Zynq-7000, Zynq UltraScale+ MPSoC, Zynq UltraScale+ RFSoCs, Versal HBM, Versal Premium, Versal Prime, Versal AI Core, Versal AI Edge, Vitis, and Vivado brands; and compute and network acceleration board products under the Alveo brand. It serves original equipment and design manufacturers, public cloud service providers, system integrators, independent distributors, and add-in-board manufacturers through its direct sales force, and sales representatives. Advanced Micro Devices, Inc. was incorporated in 1969 and is headquartered in Santa Clara, California.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AFI Properties Ltd. (TASE:AFPR),TASE:AFPR,LinkedIn Corporation,"Subsidiary/Investment
                         ",Landlord,Real Estate Operating Companies,AFI Properties Ltd. (TASE:AFPR) 3/19 Form Doc,"AFI Properties Ltd. engages in the real estate business in Israel and Europe. It is involved in the development and operation of various projects that include residential, commercial, office, and trade properties. The company was formerly known as Africa Israel Properties Ltd. and changed its name to AFI Properties Ltd. in July 2019. AFI Properties Ltd. was incorporated in 1971 and is based in Yehud, Israel. AFI Properties Ltd. operates as a subsidiary of Big Shopping Centers Ltd.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Akamai Technologies, Inc. (NasdaqGS:AKAM)",NasdaqGS:AKAM,Microsoft Azure Inc.,"Subsidiary/Investment
                         ",Supplier,Internet Services and Infrastructure,"Akamai Technologies, Inc. (NasdaqGS:AKAM) 2024 Form 10-K","Akamai Technologies, Inc. provides cloud computing, security, and content delivery services in the United States and internationally. The company offers cloud solutions to keep infrastructure, websites, applications, application programming interfaces, and users safe from various cyberattacks and online threats while enhancing performance. It also provides web and mobile performance solutions to enable dynamic websites and applications; media delivery solutions, including video streaming and video player services, game and software delivery, broadcast operations, authoritative domain name system, resolution, and data and analytics; and cloud computing services, such as compute, storage, networking, database, and container management services to build, deploy, and secure applications and workloads. In addition, the company offers content delivery solutions; and an array of service and support to assist customers with integrating, configuring, optimizing, and managing its offerings. It sells its solutions through various channel partners. Akamai Technologies, Inc. was incorporated in 1998 and is headquartered in Cambridge, Massachusetts.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Akamai Technologies, Inc. (NasdaqGS:AKAM)",NasdaqGS:AKAM,Microsoft Corporation (NasdaqGS:MSFT),"Self
                         ",Supplier,Internet Services and Infrastructure,"Akamai Technologies, Inc. (NasdaqGS:AKAM) 2023 Form 10-K","Akamai Technologies, Inc. provides cloud computing, security, and content delivery services in the United States and internationally. The company offers cloud solutions to keep infrastructure, websites, applications, application programming interfaces, and users safe from various cyberattacks and online threats while enhancing performance. It also provides web and mobile performance solutions to enable dynamic websites and applications; media delivery solutions, including video streaming and video player services, game and software delivery, broadcast operations, authoritative domain name system, resolution, and data and analytics; and cloud computing services, such as compute, storage, networking, database, and container management services to build, deploy, and secure applications and workloads. In addition, the company offers content delivery solutions; and an array of service and support to assist customers with integrating, configuring, optimizing, and managing its offerings. It sells its solutions through various channel partners. Akamai Technologies, Inc. was incorporated in 1998 and is headquartered in Cambridge, Massachusetts.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alcatel Lucent Teletas Telekomünikasyon A.S. (IBSE:ALCTL),IBSE:ALCTL,Microsoft Mobile UK Limited,"Subsidiary/Investment
                         ",Supplier,Communications Equipment,Alcatel Lucent Teletas Telekomünikasyon A.S. (IBSE:ALCTL) 2023 Form ,"Alcatel Lucent Teletas Telekomünikasyon A.S. engages in the production and sale of telecommunication equipment in Turkey, Finland, and internationally. The company operates in two segments, Cloud and Network Services; and Network Infrastructures. It primarily offers telephone switchboards exchanges and transmission devices. The company was incorporated in 1983 and is based in Istanbul, Turkey.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All For One Media Corp. (OTCPK:AFOM),OTCPK:AFOM,Microsoft Corporation (NasdaqGS:MSFT),"Self
                         ",Licensor,Movies and Entertainment,All For One Media Corp. (OTCPK:AFOM) 2024 Form 10-K,"All For One Media Corp., together with its subsidiaries, engages in media content development in New York. The company is involved in creating, launching, and marketing original pop music performed by boy bands and girl groups. It also produces and owns motion pictures, such as Drama Drama. The company primarily offers its services for children between the ages of seven and fourteen. The company was formerly known as Early Equine, Inc. and changed its name to All for One Media Corp. in November 2015. All For One Media Corp. was incorporated in 2004 and is based in Mount Kisco, New York.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Alteryx, Inc.",-,Microsoft Corporation (NasdaqGS:MSFT),"Self
                         ",Supplier,Application Software,"Alteryx, Inc. 2024 Form 10-K","Alteryx, Inc., together with its subsidiaries, operates in the analytics automation business in the United States and internationally. The company’s analytics platform automates tasks for workers across the analytics value chain. Its analytics platform comprises Alteryx Designer, a data profiling, preparation, blending, and analytics product; Alteryx Server, a server-based product for scheduling, sharing, and running analytic processes and applications in a web-based environment; Alteryx Intelligence Suite, a solution that provides automated modeling, optical character recognition, and natural language processing; and Alteryx Connect, a collaborative data exploration platform. The company’s platform also offers Alteryx Analytics Cloud products comprising Alteryx Designer Cloud, a cloud-native data profiling, preparation, and data pipelining product used to create visual workflows or analytic processes; Alteryx Machine Learning, an automated machine learning product to build, validate, iterate, and explore machine learning models; Alteryx Auto Insights, an analytics solution that automates insights for business users; and Alteryx Location Intelligence, a cloud-native product used to create geospatial-based insights. In addition, it offers technical support, instruction, and customer services. The company serves retail, food services, consumer products, telecom and cable, media and entertainment, professional services, financial services, energy and utilities, public sector, manufacturing, travel and hospitality, healthcare and insurance, and technology industries. Alteryx, Inc. was founded in 1997 and is headquartered in Irvine, California. As of March 19, 2024, Alteryx, Inc. was taken private.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Amphitrite Digital Incorporated,-,Microsoft Corporation (NasdaqGS:MSFT),"Self
                         ",Supplier,"Hotels, Resorts and Cruise Lines",Amphitrite Digital Incorporated 2023 Form S-1,"Amphitrite Digital Incorporated, a maritime tour activity operator, offers a digital technology platform for the tour operating industry. The company provides in-destination tours, activities, and attractions in the continental United States, the Caribbean, and the United States Virgin Islands (USVI). It owns and operates tour and charter boats, with its primary operations located in USVI, Panama City, Florida, and Chicago, Illinois. The company was founded in 2017 and is headquartered in Saint Thomas, Virgin Islands.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Andrea Electronics Corporation (OTCPK:ANDR),OTCPK:ANDR,Microsoft Corporation (NasdaqGS:MSFT),"Self
                         ",Supplier,Electronic Manufacturing Services,Andrea Electronics Corporation (OTCPK:ANDR) 2023 Form 10-K,"Andrea Electronics Corporation, together with its subsidiaries, designs, develops, and manufactures digital microphone products and noise reduction software that facilitate natural language and human/machine interfaces for the computer and business enterprise markets in the United States and internationally. The company develops digital signal processing (DSP) products and technologies for the voice, speech, and natural language interface markets. Its DSP microphone and audio noise reduction software products include DA-350 auto array microphone for far-field voice intelligibility and accuracy of automatic speech recognition in automotive and mass transit environments; DA-250 OEM array microphone, a small compact stereo array microphone and DSP circuit board platform; USB-SA array microphone, which offers a USB digital audio adapter to bypass a computer’s standard integrated sound system; AudioCommander, a PC audio control panel; an audio software for Mac that offers an intuitive graphic user interface to control stereo array microphone beam forming and noise cancellation on the input and EQ filters; PureAudio Live Recorder, a digital voice and audio recording application; and PureAudio Plus Recorder, which provides bookmarks for navigation of recordings. Its products are used in various applications, including mass transit and automotive communication systems, automated teller machines, information kiosks, quick service restaurant automated ordering, Internet of Things, smart building entrance intercom systems, audio and video recordings, and video surveillance. The company markets and sells its products through sales representatives to computer and kiosk OEMs and industrial system integrators. Andrea Electronics Corporation was incorporated in 1934 and is headquartered in Bohemia, New York.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex Science & Engineering Corp. (TWSE:3052),TWSE:3052,Microsoft Taiwan Corporation,"Subsidiary/Investment
                         ",Supplier,Construction and Engineering,Apex Science & Engineering Corp. (TWSE:3052) 2024 Form Doc,"Apex Science & Engineering Corp. operates as an engineering, and construction manufacturing and service company worldwide. It provides integrated engineering services, such as mechanical, electrical and instrument, and environmental engineering services. The company also develops optoelectronic products; and offers customized LCD displays. In addition, it engages in the construction of factories, residential and commercial buildings, civil and structural works, and water conservancy projects. Further, the company offers engineering consulting and after-sales services. The company was formerly known as APEX Engineering Co., Ltd. and changed its name to APEX SCIENCE & ENGINEERING CORP. in 2001. Apex Science & Engineering Corp. was founded in 1976 and is headquartered in New Taipei City, Taiwan.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Appen Limited (ASX:APX),ASX:APX,Microsoft Corporation (NasdaqGS:MSFT),"Self
                         ",Supplier,IT Consulting and Other Services,Appen Limited (ASX:APX) 2023 Form Doc,"Appen Limited operates as an AI lifecycle company that provides data sourcing, data annotation, and model evaluation solutions in Australia, the United States, and internationally. It operates through two segments, Global Services and New Markets. The company provides a platform for the AI data development process. Its platform provides data annotation, such as workflow management and collaboration, data organization, communication, and performance analysis; audio transcription; data collection and categorization; data monitoring; and dataset creation, model performance evaluation, fine-tuning, A/B testing for validation. It offers services including guidance, crowd management, project management, and customized professional services. It serves the healthcare, finance, retail, technology, automotive, media and entertainment, telecommunications and call center, and aerospace and defense industries. The company was formerly known as Appen Holdings Pty Limited and changed its name to Appen Limited in October 2014. Appen Limited was founded in 1996 and is headquartered in Chatswood, Australia.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Applied Optoelectronics, Inc. (NasdaqGM:AAOI)",NasdaqGM:AAOI,Microsoft Corporation (NasdaqGS:MSFT),"Self
                         ",Supplier,Communications Equipment,"Applied Optoelectronics, Inc. (NasdaqGM:AAOI) 2024 Form 10-K","Applied Optoelectronics, Inc. designs, manufactures, and sells fiber-optic networking products in the United States, Taiwan, and China. It offers optical modules, optical filters, lasers, laser components, subassemblies, transmitters and transceivers, turn-key equipment, headend, node, distribution equipment, and amplifiers. The company sells its products to internet data center operators, cable television, telecom equipment manufacturers, fiber-to-the-home, and internet service providers through its direct and indirect sales channels. Applied Optoelectronics, Inc. was incorporated in 1997 and is headquartered in Sugar Land, Texas.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arista Networks Inc (NYSE:ANET),NYSE:ANET,Microsoft Azure Inc.,"Subsidiary/Investment
                         ",Supplier,Communications Equipment,Arista Networks Inc (NYSE:ANET) 2024 Form 10-K,"Arista Networks Inc engages in the development, marketing, and sale of data-driven, client to cloud networking solutions for data center, campus, and routing environments in the Americas, Europe, the Middle East, Africa, and the Asia-Pacific. Its cloud networking solutions consist of Extensible Operating System (EOS), a publish-subscribe state-sharing networking operating system offered in combination with a set of network applications. The company offers data center and cloud networking systems, including newer artificial intelligence (AI) ethernet switching platforms; campus wired and wireless products, and routing systems addressing Core Routing, Edge Routing, Data Center Interconnect (DCI), Multi-cloud and Wide Area Networking (WAN) use cases; and a suite of value-add software solutions that leverage EOS to provide end-to-end orchestration, automation, analytics, network monitoring, and security. It also provides post contract customer support services, such as technical support, hardware repair and replacement parts beyond standard warranty, bug fixes, patches, and upgrade services. The company serves a range of industries comprising internet companies, service providers, financial services organizations, government agencies, media and entertainment companies, telecommunication service providers, and others. It markets and sells its products through distributors, system integrators, value-added resellers, and original equipment manufacturer partners, as well as through its direct sales force. The company was formerly known as Arastra, Inc. and changed its name to Arista Networks Inc in October 2008. Arista Networks Inc was incorporated in 2004 and is headquartered in Santa Clara, California.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arista Networks Inc (NYSE:ANET),NYSE:ANET,Microsoft Corporation (NasdaqGS:MSFT),"Self
                         ",Supplier,Communications Equipment,Arista Networks Inc (NYSE:ANET) 2024 Form 10-K,"Arista Networks Inc engages in the development, marketing, and sale of data-driven, client to cloud networking solutions for data center, campus, and routing environments in the Americas, Europe, the Middle East, Africa, and the Asia-Pacific. Its cloud networking solutions consist of Extensible Operating System (EOS), a publish-subscribe state-sharing networking operating system offered in combination with a set of network applications. The company offers data center and cloud networking systems, including newer artificial intelligence (AI) ethernet switching platforms; campus wired and wireless products, and routing systems addressing Core Routing, Edge Routing, Data Center Interconnect (DCI), Multi-cloud and Wide Area Networking (WAN) use cases; and a suite of value-add software solutions that leverage EOS to provide end-to-end orchestration, automation, analytics, network monitoring, and security. It also provides post contract customer support services, such as technical support, hardware repair and replacement parts beyond standard warranty, bug fixes, patches, and upgrade services. The company serves a range of industries comprising internet companies, service providers, financial services organizations, government agencies, media and entertainment companies, telecommunication service providers, and others. It markets and sells its products through distributors, system integrators, value-added resellers, and original equipment manufacturer partners, as well as through its direct sales force. The company was formerly known as Arastra, Inc. and changed its name to Arista Networks Inc in October 2008. Arista Networks Inc was incorporated in 2004 and is headquartered in Santa Clara, California.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arm Holdings plc (NasdaqGS:ARM),NasdaqGS:ARM,Microsoft Corporation (NasdaqGS:MSFT),"Self
                         ",Supplier,Semiconductors,Arm Holdings plc (NasdaqGS:ARM) 2023 Form 424B4,"Arm Holdings plc architects, develops, and licenses central processing unit products and related technologies for semiconductor companies and original equipment manufacturers rely on to develop products. The company is involved in the licensing, marketing, research, and development of microprocessors, systems intellectual property (IPs), graphics processing units, physical IP and associated systems IPs, software, tools, and other related services. It also offers system IP products, including memory controller IP, interconnect IP, and other on-chip peripheral components; and compute platforms for a range of devices and applications. The company’s products are used in various markets, such as automotive, computing infrastructure, consumer technologies, and Internet of things. It operates in the United States, the People’s Republic of China, Taiwan, the Republic of Korea, and internationally. The company was founded in 1990 and is headquartered in Cambridge, the United Kingdom. Arm Holdings plc operates as a subsidiary of Kronos II LLC.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arte Video S.r.l.,-,Microsoft Corporation (NasdaqGS:MSFT),"Self
                         ",Supplier,Movies and Entertainment,Lady Bacardi Media S.p.A. (BIT:LBM) - Form Doc,There is no business description for this supplier.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Artis Real Estate Investment Trust (TSX:AX.UN),TSX:AX.UN,"Activision Publishing, Inc.","Subsidiary/Investment
                         ",Landlord,Diversified REITs,Artis Real Estate Investment Trust (TSX:AX.UN) 2024 Form Doc,"Artis is a diversified Canadian real estate investment trust with a portfolio of industrial, office and retail properties in Canada and the United States. Artis's vision is to build a best-in-class asset management and investment platform focused on growing net asset value per unit and distributions for investors through value investing in real estate.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
