Supplier Name,Exchange:Ticker Symbol,Customer Name,Entity,Relationship Type,Primary Industry,Source,Business Description
"Sumitomo Mitsui Trust Bank, Limited",-,PT Toyota Astra Financial Services,"Subsidiary/Investment
                         ",Creditor,Diversified Banks,PT Toyota Astra Financial Services 2020 Form Doc,"Sumitomo Mitsui Trust Bank, Limited provides trust and banking services in Japan. The company offers real estate investment services, including investment sourcing, market research, asset management, and arrangement of debt financing; and real estate brokerage and consulting, and custody services. It invests in Japanese and Asian equities; and provides financial services, such as syndicated loans and asset securitization arrangements, as well as real estate, project, asset, and M&A finance. In addition, the company offers advisory services related to business acquisitions, the sale of non-core businesses, and management buyouts; consulting services to its corporate clients on financial matters, business restructuring concerns, and anti-takeover measures, as well as on business succession for business owners, etc.; and services related to employee stock ownership plan trusts and other corporate welfare programs. Further, it provides marketable financial instruments; and electronic monetary claim services; and sells asset management products. Sumitomo Mitsui Trust Bank, Limited was formerly known as The Sumitomo Trust and Banking Co., Ltd. and changed its name to Sumitomo Mitsui Trust Bank, Limited on April 01, 2012. The company was founded in 1925 and is headquartered in Tokyo, Japan. Sumitomo Mitsui Trust Bank, Limited operates as a subsidiary of Sumitomo Mitsui Trust Holdings, Inc."
Sumitomo Riko Company Limited (TSE:5191),TSE:5191,Toyota Motor Corporation (TSE:7203),"Self
                         ",Supplier,Automotive Parts and Equipment,Sumitomo Riko Company Limited (TSE:5191) - Form Doc,"Sumitomo Riko Company Limited engages in the manufacture and sale of automotive parts. It provides automotive products, including anti-vibration rubber products, such as heat-resistant rubber products, chassis parts, lightweight parts, active control parts, and dampers; hoses, including rubber and resin fuel, air control, water, oil, hydrogen, and air conditioner hoses, as well as canisters; sound controlling and insulation products comprising standing wave spacers and engine cover products; heat conducting and sound reducing materials, including magnetic induction foaming; and interior equipment consisting of head rests and arm rests. The company also offers seal products, such as connectors and wire seals; fuel cell gaskets for fuel cell electric vehicles; and electronic products, including charging and developer rolls, cleaning blades, intermediate transfer belts, sponge and paper feeder rollers, and water-washable flexographic printing plates. In addition, it provides hydraulic hoses used in heavy construction equipment and forklifts; industrial hoses for the construction and civil engineering industry; anti-vibration rubber for rolling stocks; rubber bearings used in bridges, highways, and railways; and landscape materials. Further, the company offers housing environment products, such as seismic control systems for wooden houses and buildings, dampers for traffic vibration mitigation, heavy floor impact noise countering dampers, window films against heat, and concrete molds used in construction and building; and health and nursing products, including body pressure sensors, training and evaluation systems for chest compression, active mattress, smart rubber sensing devices, and driver monitoring system, as well as micro-fluid chips. The company was formerly known as Tokai Rubber Industries, Ltd. and changed its name to Sumitomo Riko Company Limited in October 2014. The company was incorporated in 1929 and is headquartered in Nagoya, Japan. Sumitomo Electric Industries, Ltd. Sumitomo Riko Company Limited operate as a subsidiary of Sumitomo Electric Industries, Ltd."
"Superior Industries International, Inc. (NYSE:SUP)",NYSE:SUP,Toyota Motor Corporation (TSE:7203),"Self
                         ",Supplier,Automotive Parts and Equipment,"Superior Industries International, Inc. (NYSE:SUP) 2024 Form 10-K","Superior Industries International, Inc., together with its subsidiaries, designs, manufactures, and sells aluminum wheels to the original equipment manufacturers and aftermarket distributors in North America and Europe. It offers its products under the ATS, RIAL, ALUTEC, and ANZIO brand names. The company was founded in 1957 and is headquartered in Southfield, Michigan."
Suprajit Engineering Limited (BSE:532509),BSE:532509,Toyota Motor Corporation (TSE:7203),"Self
                         ",Supplier,Automotive Parts and Equipment,Suprajit Engineering Limited (BSE:532509) 9/4/ Form Doc,"Suprajit Engineering Limited manufactures and sells automotive cables, halogen lamps, speedometers, and other automotive components in India, the United States, the United Kingdom, Germany, and Luxembourg. The company provides control cables, halogen and LED bulbs, electro-mechanical actuators, digital clusters, and friction products, as well as combined braking, complete braking, and throttle position systems. It also provides gear box, braking system, throttle controls, linear actuation, display cluster and telematics, gear shifter systems, lighting systems, and USB charging modules. Suprajit Engineering Limited was incorporated in 1985 and is based in Bengaluru, India."
Suzuki Motor Corporation (TSE:7269),TSE:7269,Toyota Kirloskar Motor Private Limited,"Subsidiary/Investment
                         ",Supplier,Automobile Manufacturers,Toyota Motor Corporation (TSE:7203) 2023 Form 20-F,"Suzuki Motor Corporation engages in the manufacture and marketing of automobiles, motorcycles, and marine products in Japan and internationally. It offers mini passenger cars and commercial vehicles, commercial vehicles, compact passenger cars and automobile engines, compact passenger cars, foundry and machining of engine components, motorcycles and motorcycle engines, outboard motors, motorized wheelchairs, and electro senior vehicles. The company is also involved in the development and sale of land; planning and sale of condominiums; development and leasing of rental stores; real estate brokerage; solar power generation and installation; development of industrial park; and construction and sale of houses, as well as home remodelling; operation of golf club; and insurance agency for non-life and life insurance. In addition, it engages in the building management; production equipment cleaning; cleaning management; painting; weeding; logging; import and sale of wine and honey; sale of water conditioner, mobile phones, smartphones, tablets, satellite phones, gas, etc.,; and operates gas station; and offers general LP gas, factory fuel, lubricating oil, etc., Suzuki Motor Corporation was founded in 1909 and is headquartered in Hamamatsu-shi, Japan."
Swire Properties Limited (SEHK:1972),SEHK:1972,Toyota Motor Corporation (TSE:7203),"Self
                         ",Landlord,Real Estate Operating Companies,Swire Properties Limited (SEHK:1972) - Form Doc,"Swire Properties Limited, together with its subsidiaries, develops, owns, and operates mixed-use, primarily commercial properties in Hong Kong, Mainland China, the United States, and internationally. It operates through three divisions: Property Investment, Property Trading, and Hotels. The company engages in the development, leasing, and management of commercial, retail, and residential properties; development, construction, and sale of residential apartments; and operation of hotels. It also provides financial and real estate agency services. The company was incorporated in 1972 and is based in Hong Kong, Hong Kong. Swire Properties Limited is a subsidiary of Swire Pacific Limited."
"T.RAD Co., Ltd. (TSE:7236)",TSE:7236,Daihatsu Motor Co. Ltd.,"Subsidiary/Investment
                         ",Supplier,Automotive Parts and Equipment,"T.RAD Co., Ltd. (TSE:7236) - Form ","T.RAD Co., Ltd. engages in the research and development, manufacture, and sale of heat exchangers for automobiles, construction and industrial machines, air conditioners, distributed generators, and others in Japan and internationally. The company offers radiators, oil coolers, EGR coolers, charge air coolers, fin coils for air conditioners, and other heat exchangers. It also engages in the research, development, manufacture, and marketing of environment-related equipment; and provision of solutions utilizing thermal energy conversion technology and information technology. The company was formerly known as Toyo Radiator Co., Ltd. and changed its name to T.RAD Co., Ltd. in April 2005. T.RAD Co., Ltd. was incorporated in 1936 and is headquartered in Tokyo, Japan."
"T.RAD Co., Ltd. (TSE:7236)",TSE:7236,"Hino Motors, Ltd. (TSE:7205)","Subsidiary/Investment
                         ",Supplier,Automotive Parts and Equipment,"T.RAD Co., Ltd. (TSE:7236) - Form ","T.RAD Co., Ltd. engages in the research and development, manufacture, and sale of heat exchangers for automobiles, construction and industrial machines, air conditioners, distributed generators, and others in Japan and internationally. The company offers radiators, oil coolers, EGR coolers, charge air coolers, fin coils for air conditioners, and other heat exchangers. It also engages in the research, development, manufacture, and marketing of environment-related equipment; and provision of solutions utilizing thermal energy conversion technology and information technology. The company was formerly known as Toyo Radiator Co., Ltd. and changed its name to T.RAD Co., Ltd. in April 2005. T.RAD Co., Ltd. was incorporated in 1936 and is headquartered in Tokyo, Japan."
"T.RAD Co., Ltd. (TSE:7236)",TSE:7236,Mitsubishi Fuso Truck and Bus Corporation,"Subsidiary/Investment
                         ",Supplier,Automotive Parts and Equipment,"T.RAD Co., Ltd. (TSE:7236) - Form ","T.RAD Co., Ltd. engages in the research and development, manufacture, and sale of heat exchangers for automobiles, construction and industrial machines, air conditioners, distributed generators, and others in Japan and internationally. The company offers radiators, oil coolers, EGR coolers, charge air coolers, fin coils for air conditioners, and other heat exchangers. It also engages in the research, development, manufacture, and marketing of environment-related equipment; and provision of solutions utilizing thermal energy conversion technology and information technology. The company was formerly known as Toyo Radiator Co., Ltd. and changed its name to T.RAD Co., Ltd. in April 2005. T.RAD Co., Ltd. was incorporated in 1936 and is headquartered in Tokyo, Japan."
"T.RAD Co., Ltd. (TSE:7236)",TSE:7236,Toyota Motor Corporation (TSE:7203),"Self
                         ",Supplier,Automotive Parts and Equipment,"T.RAD Co., Ltd. (TSE:7236) - Form ","T.RAD Co., Ltd. engages in the research and development, manufacture, and sale of heat exchangers for automobiles, construction and industrial machines, air conditioners, distributed generators, and others in Japan and internationally. The company offers radiators, oil coolers, EGR coolers, charge air coolers, fin coils for air conditioners, and other heat exchangers. It also engages in the research, development, manufacture, and marketing of environment-related equipment; and provision of solutions utilizing thermal energy conversion technology and information technology. The company was formerly known as Toyo Radiator Co., Ltd. and changed its name to T.RAD Co., Ltd. in April 2005. T.RAD Co., Ltd. was incorporated in 1936 and is headquartered in Tokyo, Japan."
"TACHI-S Co., Ltd. (TSE:7239)",TSE:7239,"Hino Motors, Ltd. (TSE:7205)","Subsidiary/Investment
                         ",Supplier,Automotive Parts and Equipment,"TACHI-S Co., Ltd. (TSE:7239) 2023 Form Doc","TACHI-S Co., Ltd. engages in the manufacture and sale of automotive seats in Japan and internationally. It offers seats for car categories, such as luxury brand cars, sports cars, Kei cars, and commercial vehicles. The company was formerly known as Tachikawa Spring Co., Ltd. and changed its name to TACHI-S Co., Ltd. in April 1986. TACHI-S Co., Ltd. was incorporated in 1954 and is headquartered in Ome, Japan."
"Taiho Kogyo Co., Ltd. (TSE:6470)",TSE:6470,Toyota Motor Corporation (TSE:7203),"Self
                         ",Supplier,Automotive Parts and Equipment,"Taiho Kogyo Co., Ltd. (TSE:6470) 2023 Form Doc","Taiho Kogyo Co., Ltd. manufactures and sells bearings in Japan. It offers engine bearings; and bushings and thrust washers for engine and engine accessory components, and steering systems, as well as for differential, transmission, suspension, and other applications. The company also provides special bearings for use in automobile and home air conditioning compressors, turbochargers, and steering systems; and EGR valves and actuators for use in turbochargers. In addition, it offers aluminum die-cast products; plastic products; and precision dies, including sintering, precision casting, and precision plastic molding dies. The company was incorporated in 1939 and is headquartered in Toyota, Japan."
Takagi Seiko Corporation (TSE:4242),TSE:4242,Daihatsu Motor Co. Ltd.,"Subsidiary/Investment
                         ",Supplier,Industrial Machinery and Supplies and Components,Takagi Seiko Corporation (TSE:4242) - Form ,"Takagi Seiko Corporation manufactures and sells plastic products, molds for molding of plastic products, and metal pressed products in Japan, China, Indonesia, and Thailand. The company provides automotive parts, such as fuel tanks, spoilers, and cowlings, as well as exterior parts for cars; and office automation parts, including mechanism/exterior parts for photocopiers and printers, and note book computer cases. It also offers various plastic products for mobile phones, IT products, office equipment, vehicles, motorcycles, power products, agricultural machinery, construction equipment, and household appliances. In addition, it provides engineering services for product design and technical support. Takagi Seiko Corporation was founded in 1931 and is headquartered in Takaoka, Japan."
Takagi Seiko Corporation (TSE:4242),TSE:4242,"Hino Motors, Ltd. (TSE:7205)","Subsidiary/Investment
                         ",Supplier,Industrial Machinery and Supplies and Components,Takagi Seiko Corporation (TSE:4242) - Form ,"Takagi Seiko Corporation manufactures and sells plastic products, molds for molding of plastic products, and metal pressed products in Japan, China, Indonesia, and Thailand. The company provides automotive parts, such as fuel tanks, spoilers, and cowlings, as well as exterior parts for cars; and office automation parts, including mechanism/exterior parts for photocopiers and printers, and note book computer cases. It also offers various plastic products for mobile phones, IT products, office equipment, vehicles, motorcycles, power products, agricultural machinery, construction equipment, and household appliances. In addition, it provides engineering services for product design and technical support. Takagi Seiko Corporation was founded in 1931 and is headquartered in Takaoka, Japan."
Talex S.A. (WSE:TLX),WSE:TLX,Toyota Motor Poland Ltd. Sp. z o.o.,"Subsidiary/Investment
                         ",Supplier,IT Consulting and Other Services,Talex S.A. (WSE:TLX) - Form Doc,"Talex S.A. provides IT services in Poland. It offers data center, colocation, cloud computing, business continuity, IT outsourcing, software development, and IT infrastructure integration services. The company was founded in 1989 and is headquartered in Poznan, Poland."
Tanaka Chemical Corporation (TSE:4080),TSE:4080,"Primearth EV Energy Co., Ltd.","Subsidiary/Investment
                         ",Supplier,Specialty Chemicals,Tanaka Chemical Corporation (TSE:4080) 2023 Form Doc,"Tanaka Chemical Corporation engages in the manufacture and sale of positive electrode materials for rechargeable batteries in Japan. The company provides positive electrode materials for lithium-ion batteries and nickel-metal hydride batteries. It also manufactures and sells inorganic chemical products. The company was incorporated in 1957 and is headquartered in Fukui, Japan."
TeamViewer SE (XTRA:TMV),XTRA:TMV,Toyota Motor Corporation (TSE:7203),"Self
                         ",Supplier,Application Software,TeamViewer SE (XTRA:TMV) - Form Doc,"TeamViewer SE, together with its subsidiaries, develops and distributes remote connectivity solutions worldwide. The company offers TeamViewer remote, a remote access, remote control, and remote support solution; TeamViewer Tensor, an enterprise cloud-based remote connectivity solution for scale, productivity, and security; TeamViewer Frontline, an enterprise augmented reality solution productivity platform; endpoint security for remote devices; TeamViewer Remote Management that manages, monitors, tracks, patches, and protects computers, devices, and software from a single platform; TeamViewer Mobile Device Management, which enables the onboarding, roll-out, management, and troubleshooting of mobile devices; and Tensor Embedded for after-sales support of connected equipment. It provides its solutions for automotive, logistics, manufacturing, retail, healthcare, education, and banking and finance industries, as well as remote access, support, control, and desktop solutions. TeamViewer SE was founded in 2005 and is headquartered in Göppingen, Germany."
"Teijin Automotive Technologies, Inc.",-,"Toyota Motor North America, Inc.","Subsidiary/Investment
                         ",Supplier,Commodity Chemicals,Teijin Limited (TSE:3401) - Form Doc,"Teijin Automotive Technologies, Inc. manufactures and sells lightweight materials and composite solutions. It offers thermoplastics and thermoset products. The company serves automotive, heavy truck, HVAC/industrial component, and building and construction markets. Its products include composite HVAC base pans, heat exchange housing, bulk heads, commercial wash basins, tactile pavers, exterior door skins, and window frames. Teijin Automotive Technologies, Inc. was formerly known as Continental Structural Plastics Inc. The company was founded in 1969 and is based in Auburn Hills, Michigan with locations in Carey, Conneaut, North Baltimore, and Van Wert, Ohio; Grabill and Huntington, Indiana; Lenoir, Newton, and Salisbury, North Carolina; Pouancé, France; Saltillo and Tijuana, B.C., Mexico; Sarepta, Louisiana; and Tangshan City, China. As of January 3, 2017, Teijin Automotive Technologies, Inc. operates as a subsidiary of Teijin Holdings USA Inc."
"TENDA Co.,LTD. (TSE:4198)",TSE:4198,Toyota Motor Corporation (TSE:7203),"Self
                         ",Supplier,IT Consulting and Other Services,"TENDA Co.,LTD. (TSE:4198) - Form ","TENDA Co.,LTD. engages in the business product, IT solution, and game content businesses in Japan. Its products and services include Dojo, a manual automatic creation software; Dojo Web Manual, a multi-device manual creation and management tool; D-Analyzer, an RPA business automatic analysis/ introduction solution platform; Dojo Navi, a system operation navigation; Time Krei, a project management and groupware; TEnWA, a business chat service; Tenda DX, a business reform development solution; GAKTE n, an e-learning system; Time Krei, a project management and groupware; Tenda’s DX, business reform development solution; MS TECH, a Microsoft products related services; and Security Krei, a security measure solution for WordPress. The company provides development and maintenance contract development of software products; consulting services; and business application development, smartphone application development, and BPO services, as well as programmer training and on-site SE services. In addition, it develops and operates games. The company was incorporated in 1995 and is headquartered in Shibuya, Japan. TENDA Co.,LTD. is a subsidiary of KFC K.K."
Text S.A. (WSE:TXT),WSE:TXT,"Lexus, a Division of Toyota Motor Sales, U.S.A., Inc.","Subsidiary/Investment
                         ",Supplier,Application Software,Text S.A. (WSE:TXT) - Form Doc,"Text S.A. develops and distributes online text communication software for businesses worldwide. It offers LiveChat, a platform for online multichannel text communication; ChatBot, a chatbot building platform that allows the creation of conversational chatbots to handle various business scenarios; KnowledgeBase, a platform that lets companies to create knowledge bases for employees and clients; OpenWidget, a solution allowing for an easy installation of widgets on website; and HelpDesk, a solution that supports business communication with the client through various text communication channels, such as mail, live chat, etc. The company was formerly known as LiveChat Software S.A. and changed its name to Text S.A. in September 2023. The company was incorporated in 2002 and is headquartered in Wroclaw, Poland."
Text S.A. (WSE:TXT),WSE:TXT,Toyota Motor Corporation (TSE:7203),"Self
                         ",Supplier,Application Software,Text S.A. (WSE:TXT) - Form Doc,"Text S.A. develops and distributes online text communication software for businesses worldwide. It offers LiveChat, a platform for online multichannel text communication; ChatBot, a chatbot building platform that allows the creation of conversational chatbots to handle various business scenarios; KnowledgeBase, a platform that lets companies to create knowledge bases for employees and clients; OpenWidget, a solution allowing for an easy installation of widgets on website; and HelpDesk, a solution that supports business communication with the client through various text communication channels, such as mail, live chat, etc. The company was formerly known as LiveChat Software S.A. and changed its name to Text S.A. in September 2023. The company was incorporated in 2002 and is headquartered in Wroclaw, Poland."
Thaai Casting Limited (NSEI:TCL),NSEI:TCL,Toyota Motor Corporation (TSE:7203),"Self
                         ",Supplier,Automotive Parts and Equipment,Thaai Casting Limited (NSEI:TCL) - Form Doc,"Thaai Casting Limited manufactures and sells automobile components in India. The company offers engine mounting support brackets, transmission mounts, fork shift and housing, armature steering wheel, electrical connectors, YFG base frames, house cover, top covers, and others. It also provides pressure and gravity die casting products. Its products are used in industrial concerns, work, shops, laboratories, research institutions, scientific laboratories, and other heating process equipments. Thaai Casting Limited was incorporated in 2010 and is based in Tiruvallur, India."
Thai Steel Cable Public Company Limited (SET:TSC),SET:TSC,"Hino Motors, Ltd. (TSE:7205)","Subsidiary/Investment
                         ",Supplier,Automotive Parts and Equipment,Thai Steel Cable Public Company Limited (SET:TSC) 2023 Form Doc,"Thai Steel Cable Public Company Limited manufactures and distributes automobile and motorcycle control cables, and automobile window regulators in Thailand. Its products include accelerator, door lock, fuel lid opener, hood release, key inter lock, manual parking release, parking brake, seat belt, transmission, and trunk opener cables; and motorcycle products comprise brake, clutch, seat lock, speed meter, tachometer, and throttle cables. The company serves automobile and motorcycle manufacturers, and spare parts centers. It also exports its products. The Company Limited was founded in 1978 and is headquartered in Chonburi, Thailand."
"The Chiba Bank, Ltd. (TSE:8331)",TSE:8331,PT Toyota Astra Financial Services,"Subsidiary/Investment
                         ",Creditor,Regional Banks,PT Toyota Astra Financial Services 2020 Form Doc,"The Chiba Bank, Ltd., together with its subsidiaries, provides banking products and services in Japan and internationally. The company offers various deposit products, including savings, time deposits, currency deposits, investment trusts, bonds, and pensions; loans, which include mortgages, renovation loans, photovoltaic, vehicle, education, and other loan products; and insurance products, such as annuity, life, medical, student, death, and travel insurance. It also offers debit and credit cards, as well as internet banking services. In addition, the company engages in securities, investment management and advisory, software development, commissioned computation tasks, research and investigation of IT and financial technologies, leasing, operation, and management of investment funds, mergers and acquisition advisory, credit guarantee businesses, management and collection of claims businesses. Further, it provides loan guarantees and fee collection services; accounting, general administration entrustment, and temporary staff services; and is involved in outsourcing of operational business. Additionally, it rents and maintains office buildings and welfare facilities; provides research, survey, and consulting services; purchases and sells supplies and consumer goods; and engages in renewable energy generation. The company serves individuals and corporations. The Chiba Bank, Ltd. was incorporated in 1943 and is headquartered in Chiba City, Japan."
The Norinchukin Bank,-,PT Toyota Astra Financial Services,"Subsidiary/Investment
                         ",Creditor,Diversified Banks,PT Toyota Astra Financial Services 2020 Form Doc,"The Norinchukin Bank, together its subsidiaries, operates as a cooperative financial institution based on food and agriculture, retail, and investment business in Japan. It offers consulting, and merger and acquisition advisory services to agricultural corporations and leading farmers and others, as well as support services for exports and expanding businesses overseas. The company also provides savings, settlement, housing loans, investment trusts, mutual fund, and testamentary trust services; and investment business. The company was founded in 1923 and is headquartered in Tokyo, Japan."
"The Yokohama Rubber Company, Limited (TSE:5101)",TSE:5101,Lexus,"Subsidiary/Investment
                         ",Supplier,Tires and Rubber,"The Yokohama Rubber Company, Limited (TSE:5101) - Form Doc","The Yokohama Rubber Company, Limited manufactures and sells tires in Japan, the United States, India, China, the Philippines, and internationally. It offers tires for passenger cars and light trucks, trucks and buses, construction and mining equipment, industrial vehicles and agricultural and forestry machinery, and motorsports, as well as aluminum alloy wheels and other automotive related components under the ADVAN, BluEarth, iceGUARD, GEOLANDAR, YOKOHAMA, ALLIANCE, GALAXY, PRIMEX, and AICHI brand names. The company also provides conveyor belts, rubber plates, various hoses, marine fenders, oil spill containment booms, marine hoses, rubber molded products, air springs, highway joints, rubber support, anti-seismic laminated rubber sheets for buildings, sound- and vibration-proof materials, and aerospace products; and adhesives and sealants under the Hamatite brand. In addition, it markets golf equipment and services under the PRGR brand. The company was incorporated in 1917 and is headquartered in Tokyo, Japan."
"The Yokohama Rubber Company, Limited (TSE:5101)",TSE:5101,Toyota Motor Corporation (TSE:7203),"Self
                         ",Supplier,Tires and Rubber,"The Yokohama Rubber Company, Limited (TSE:5101) - Form Doc","The Yokohama Rubber Company, Limited manufactures and sells tires in Japan, the United States, India, China, the Philippines, and internationally. It offers tires for passenger cars and light trucks, trucks and buses, construction and mining equipment, industrial vehicles and agricultural and forestry machinery, and motorsports, as well as aluminum alloy wheels and other automotive related components under the ADVAN, BluEarth, iceGUARD, GEOLANDAR, YOKOHAMA, ALLIANCE, GALAXY, PRIMEX, and AICHI brand names. The company also provides conveyor belts, rubber plates, various hoses, marine fenders, oil spill containment booms, marine hoses, rubber molded products, air springs, highway joints, rubber support, anti-seismic laminated rubber sheets for buildings, sound- and vibration-proof materials, and aerospace products; and adhesives and sealants under the Hamatite brand. In addition, it markets golf equipment and services under the PRGR brand. The company was incorporated in 1917 and is headquartered in Tokyo, Japan."
TI Fluid Systems plc (LSE:TIFS),LSE:TIFS,Toyota Motor Corporation (TSE:7203),"Self
                         ",Supplier,Automotive Parts and Equipment,TI Fluid Systems plc (LSE:TIFS) - Form Doc,"TI Fluid Systems plc designs, manufactures, and sells thermal and fluid system solutions in Europe, Africa, the Asia Pacific, North America, and Latin America. It operates in two segments, Fluid Carrying Systems (FCS), and Fuel Tank and Delivery Systems (FTDS). The FCS segment offers brake and fuel lines and bundles; thermal management fluid systems, including HEV and BEV heating and cooling lines; and powertrain components and quick connectors. The FTDS segment provides plastic fuel tanks, filler pipes, pumps and modules, and level sensors. It also offers refrigerant lines and coolant modules; thermal loop assemblies, including battery, electronics, and motor drives; HVAC; integrated thermal management products; connectors; multilayer low-permeation plastic tubes; high-pressure steel double-wall and single-wall tubes; and tanks and module related products. TI Fluid Systems plc was founded in 1922 and is headquartered in Oxford, the United Kingdom."
Tianjin Heling Lexus Motor Sales & Service Co Ltd.,-,"Toyota Motor (China) Investment Co., Ltd.","Subsidiary/Investment
                         ",Creditor,,"Hotai Motor Co.,Ltd. (TWSE:2207) 2023 Form Doc","Tianjin Heling Lexus Motor Sales & Service Co., Ltd operates as a subsidiary of Hotong Motor Investment Co., Ltd"
"TISCO Asset Management Co., Ltd.",-,"Siam Toyota Manufacturing Co., Ltd.","Subsidiary/Investment
                         ",Supplier,Asset Management and Custody Banks,TISCO Financial Group Public Company Limited (SET:TISCO) - Form Doc,"TISCO Asset Management Company Limited is a privately owned investment manager. The firm launches and manages equity, fixed income, and balanced mutual funds for its clients. It also launches and manages hedge funds for its clients. The firm invests in the public equity and fixed income markets across the globe. It was founded in 1992 and is based in Bangkok, Thailand. TISCO Asset Management Company Limited operates as a subsidiary of TISCO Financial Group Public Company Limited."
Toenec Corporation (TSE:1946),TSE:1946,Toyota Motor Corporation (TSE:7203),"Self
                         ",Supplier,Construction and Engineering,Toenec Corporation (TSE:1946) 2023 Form Doc,"Toenec Corporation, an integrated facility company, engages in the construction and improvement of social infrastructure in the energy, environment, and information technology fields in Japan. The company constructs electricity distribution routes; underground power lines; solar power and distribution routes; indoor electrical equipment that supports public and commercial facilities; and telecommunications networks, such as installation of base stations for mobile communications, laying optical cables and constructing network systems, and information and communication technology solutions. It also involved in air conditioning, ventilation, sanitation and water supply, and drainage equipment to public facilities and commercial facilities, including hospitals, schools, factories, and buildings, etc.; installs air conditioning and ground water utilization services; pipe laying; road surfacing; waterworks; electrical and communication, steel-structure, cleaning-facility, electrical communication construction; and machinery and tool installation. In addition, the company engages in the fire-control system construction; scaffolding, earthworks, concrete, painting, waterproofing, and interior finishing works; and procurement, manufacture, sale, and leasing of control equipment, lighting equipment, wiring materials, electrical appliances, furniture, kitchen equipment, medical equipment, health and hygiene equipment, home-care devices and goods, fitness equipment, sporting goods, apparel, sundry items, building plant and equipment, air-conditioning equipment, compressors, electrical communication equipment, computer systems, data terminals, and related parts. Further, the company provides freight vehicles; sells, leases, and manages real estate; invests and finances in other companies; and dispatches manpower. The company was incorporated in 1944 and is headquartered in Nagoya, Japan. Toenec Corporation operates as a subsidiary of Chubu Electric Power Company, Incorporated."
Tokyo Energy & Systems Inc. (TSE:1945),TSE:1945,Mitsubishi Fuso Truck and Bus Corporation,"Subsidiary/Investment
                         ",Supplier,Construction and Engineering,Tokyo Energy & Systems Inc. (TSE:1945) - Form ,"Tokyo Energy & Systems Inc. engages in the planning, study, design, construction, and supervision of electric and mechanical facilities in Japan. The company primarily constructs thermal and nuclear power, hydro-electric power, chemical, and industrial plants, as well as substations, environmental facilities, and building and housing projects. It also provides design and construction services for civil and architectural, and telecommunication system and electronic facilities; electricity supply and worker dispatching businesses; and the sale/purchase, lease, and management of real estate. The company was formerly known as Tokyo Denki Komusho Co., Ltd. and changed its name to Tokyo Energy & Systems Inc. in April 2001. Tokyo Energy & Systems Inc. was founded in 1947 and is headquartered in Tokyo, Japan."
"Tokyo Radiator Mfg.Co.,Ltd. (TSE:7235)",TSE:7235,"Hino Motors, Ltd. (TSE:7205)","Subsidiary/Investment
                         ",Supplier,Automotive Parts and Equipment,"Tokyo Radiator Mfg.Co.,Ltd. (TSE:7235) - Form ","Tokyo Radiator Mfg.Co.,Ltd. manufactures and sells heat exchangers and body components in Japan, China, Thailand, and Indonesia. The company provides cooling modules for trucks and construction machinery; radiators and inter coolers for heavy and light duty trucks; EGR coolers for diesel and gasoline engines; oil coolers; oil pans; and SCR, fuel, and sub tanks. Tokyo Radiator Mfg.Co.,Ltd. was incorporated in 1938 and is headquartered in Fujisawa, Japan."
"Tokyo Radiator Mfg.Co.,Ltd. (TSE:7235)",TSE:7235,Mitsubishi Fuso Truck and Bus Corporation,"Subsidiary/Investment
                         ",Supplier,Automotive Parts and Equipment,"Tokyo Radiator Mfg.Co.,Ltd. (TSE:7235) - Form ","Tokyo Radiator Mfg.Co.,Ltd. manufactures and sells heat exchangers and body components in Japan, China, Thailand, and Indonesia. The company provides cooling modules for trucks and construction machinery; radiators and inter coolers for heavy and light duty trucks; EGR coolers for diesel and gasoline engines; oil coolers; oil pans; and SCR, fuel, and sub tanks. Tokyo Radiator Mfg.Co.,Ltd. was incorporated in 1938 and is headquartered in Fujisawa, Japan."
Tong Fang Global (tianjin) Logistics Co. Ltd,-,"GAC Toyota Motor Co., Ltd.","Subsidiary/Investment
                         ",Vendor,,"Guangzhou Automobile Group Co., Ltd. (SEHK:2238) 2023 Form Doc",There is no business description for this supplier.
Topre Corporation (TSE:5975),TSE:5975,Toyota Motor Corporation (TSE:7203),"Self
                         ",Supplier,Automotive Parts and Equipment,Topre Corporation (TSE:5975) 2023 Form Doc,"Topre Corporation manufactures and sells components and products for automobiles, temperature-controlled logistics, air conditioning systems, and electronic equipment in Japan, the United States, China, Mexico, Thailand, Indonesia, and India. The company offers metal press forming products and high-tensile steel plates for automobiles and office automation equipment; and constant temperature logistics products for light vehicles and heavy vehicles, as well as compact, 2t, 3t, and 4t trucks. It provides air-conditioning equipment comprising fans, home ventilation systems, and ductless ventilation systems for use in office buildings, factories, hospitals, and houses; and electronic equipment, including keyboards, PIN pads, touch monitors, touch panels, and embedded computers. The company was formerly known as Tokyo Press Kogyo Co., Ltd. and changed its name to Topre Corporation in October 1985. Topre Corporation was incorporated in 1935 and is headquartered in Tokyo, Japan."
