Supplier Name,Exchange:Ticker Symbol,Customer Name,Entity,Relationship Type,Primary Industry,Source,Business Description
"Shanghai Shenda Co., Ltd (SHSE:600626)",SHSE:600626,"Honda Motor Co., Ltd. (TSE:7267)","Self
                         ",Supplier,Distributors,"Shanghai Shenda Co., Ltd (SHSE:600626) - Form Doc","Shanghai Shenda Co., Ltd engages in the import and export trading of textile products in China. It is involved in the development, manufacturing, and servicing of automotive interior parts, such as floor carpets, foot pads, trunk interiors, coat racks, acoustic components, ceiling fabrics, seat fabrics, seat belts, etc.; and research and development, production organization, quality control, custom, and commodity inspection fund coordination activities. The company also offers automotive blanks, molding blankets, ceiling fabrics, seat fabrics, safety belts, etc. In addition, it provides biogas and architectural membrane structures, waterproof membranes, inflatable materials, and car hoods. Further, the company engages in the real estate business. The company was founded in 1986 and is based in Shanghai, China."
"Shanxi Huaxiang Group Co., Ltd. (SHSE:603112)",SHSE:603112,"Honda Motor Co., Ltd. (TSE:7267)","Self
                         ",Supplier,Industrial Machinery and Supplies and Components,"Shanxi Huaxiang Group Co., Ltd. (SHSE:603112) - Form Doc","Shanxi Huaxiang Group Co., Ltd. engages in the research and development, production, and sale of customized metal parts in China and internationally. It offers precision products, such as auto parts, compressor castings, power fittings, railway parts, and pump valve pipe castings; and offers project products for use in logistics handling, construction machinery, aerial work platforms, port machinery, loading systems, agricultural parts and drilling, and foundation industries. The company also provides resin sand products that are used in motors, fluid control, chassis drives, air compressor, industrial robots, wind power and mining machinery, and other industries, as well as other products. Shanxi Huaxiang Group Co., Ltd. was founded in 1999 and is headquartered in Linfen, China. Shanxi Huaxiang Group Co., Ltd. is a subsidiary of Shanxi Linfen Huaxiang Industrial Co., Ltd."
"Shindengen Electric Manufacturing Co.,Ltd. (TSE:6844)",TSE:6844,PT Astra Honda Motor,"Subsidiary/Investment
                         ",Supplier,Semiconductors,"Shindengen Electric Manufacturing Co.,Ltd. (TSE:6844) 2023 Form Doc","Shindengen Electric Manufacturing Co.,Ltd. manufactures and sells semiconductors, electric equipment, and power supply products in Japan. The company offers DC quick charger, AC charger, wireless charging system, engine and motor control, battery power supply, dumper, power steering, and lighting control; energy storage systems ad inverters, inverters units, PV inverters, monitoring systems, and other products. It provides industry equipment, LED lightings, AC/DC power supplies, internet infrastructure, data centers, and power semiconductor. It serves mobility, energy, industry equipment, telecommunication, and home appliance applications. Shindengen Electric Manufacturing Co.,Ltd. was incorporated in 1949 and is headquartered in Tokyo, Japan."
Shivalic Power Control Limited (NSEI:SPCL),NSEI:SPCL,"Honda Motor Co., Ltd. (TSE:7267)","Self
                         ",Supplier,Heavy Electrical Equipment,Shivalic Power Control Limited (NSEI:SPCL) - Form Doc,"Shivalic Power Control Limited produces and sells electrical control systems in India. The company offers IEC 61439-1&2 panels; and customized solutions, including firefighting, changeover, HT, smart, MCC, IMCC, power distribution, and automatic power factor correction panel, DG synchronization, VFD/AC drive, PCC, and outdoor panels. It also offers wall mounted distribution boards. Shivalic Power Control Limited was incorporated in 2004 and is based in New Delhi, India."
Shree Vasu Logistics Limited (NSEI:SVLL),NSEI:SVLL,Tata AutoComp GY Batteries Limited,"Subsidiary/Investment
                         ",Supplier,Air Freight and Logistics,Shree Vasu Logistics Limited (NSEI:SVLL) - Form Doc,"Shree Vasu Logistics Limited engages in the logistics business in India. It provides carrying and forwarding agency, warehouse renting, packing, and transportation and distribution services, as well as value-added services and third-party logistics solutions. The company serves customers in various industries, such as agriculture, petroleum, food-industry, FMCG, medicines and cosmetics, paints and adhesives, wires and cables, kitchenware, computers peripherals, gensets, and pumps and batteries. Shree Vasu Logistics Limited was founded in 1987 and is based in Raipur, India."
Siam Steel Service Center Public Company Limited (SET:SSSC),SET:SSSC,Siam Goshi Manufacturing Co. Ltd,"Subsidiary/Investment
                         ",Supplier,Steel,Siam Steel Service Center Public Company Limited (SET:SSSC) 2024 Form Doc,"Siam Steel Service Center Public Company Limited, together with its subsidiaries, manufactures and sells steel accessories in Thailand, China, Vietnam, Cambodia, Myanmar, and Japan. It also provides metal roofing and wall panel production and installation, and steel cutting services. The company serves customers in various industries, such as construction, automobile, electronics, furniture, etc. Siam Steel Service Center Public Company Limited was founded in 1985 and is headquartered in Samut Prakan, Thailand."
Siam Yachiyo Company Limited,-,"Yachiyo Industry Co., Ltd.","Subsidiary/Investment
                         ",Supplier,Automotive Parts and Equipment,"Yachiyo Industry Co., Ltd. 2023 Form Doc","Siam Yachiyo Company Limited operates as a subsidiary of Yachiyo Industry Co., Ltd."
Somboon Malleable Iron Industrial Co. Ltd,-,"Honda Automobile (Thailand) Co., Ltd.","Subsidiary/Investment
                         ",Supplier,Automotive Parts and Equipment,Somboon Advance Technology Public Company Limited (SET:SAT) 2024 Form Doc,"Somboon Malleable Iron Industrial Co., Ltd. is an automotive parts and equipment company. It was founded in 1975 and is headquartered in Thailand."
"SoundHound AI, Inc. (NasdaqGM:SOUN)",NasdaqGM:SOUN,"Honda Motor Co., Ltd. (TSE:7267)","Self
                         ",Supplier,Application Software,"SoundHound AI, Inc. (NasdaqGM:SOUN) 2023 Form 10-K","SoundHound AI, Inc. develops independent voice artificial intelligence (AI) solutions that enables businesses across automotive, TV, and IoT, and to customer service industries to deliver high-quality conversational experiences to their customers. Its products include Houndify platform that offers a suite of Houndify tools to help brands build conversational voice assistants, such as Application Programming Interfaces (API) for text and voice queries, support for custom commands, extensive library of content domains, inclusive software development kit platforms, collaboration capabilities, diagnostic tools, and built-in analytics; SoundHound Chat AI that integrates with knowledge domains, pulling real-time data like weather, sports, stocks, flight status, and restaurants; and SoundHound Smart Answering is built to offer customer establishments custom AI-powered voice assistant. The company?s products also include CaiNET software that uses machine learning to enhance how domains work together to handle queries; CaiLAN software that arbitrates responses so users get answers from the right domain; Dynamic Interaction a real-time, multimodal customer service interface; Smart Ordering which offers an easy-to-understand voice assistant for restaurants; Employee Assist; automatic speech recognition; natural language understanding; wake words; custom domains; text-to-speech; and embedded voice solutions. The company was founded in 2005 and is headquartered in Santa Clara, California."
Speedy Momentum Sdn. Bhd,-,Boon Siew Honda Sdn Bhd,"Subsidiary/Investment
                         ",Supplier,,Da Hui Limited (TPEX:5276) 2024 Form Doc,There is no business description for this supplier.
Strattec Security Corporation (NasdaqGM:STRT),NasdaqGM:STRT,"Acura, Inc.","Subsidiary/Investment
                         ",Supplier,Automotive Parts and Equipment,Strattec Security Corporation (NasdaqGM:STRT) 2024 Form 10-K,"Strattec Security Corporation designs, develops, manufactures, and markets automotive security, access control, and user interface controls products and solutions under the VAST Automotive Group brand primarily in North America. The company provides mechanical and electronically enhanced locks and keys, passive entry passive start systems, phone as a key systems, steering column and instrument panel ignition lock housings, latches, power sliding side door systems, power tailgate and lift gate systems, power deck lid systems, door handles, steering wheel switches and controller, E-shifters, paddle switches, and related products. It also offers full service and aftermarket support services for its products. The company markets its products to automotive and light truck original equipment manufacturers, as well as other transportation-related manufacturers; and through wholesale distributors, other marketers, and users of component parts, as well as certain products to non-automotive commercial customers. It also exports its products to Europe, Asia, and South America. Strattec Security Corporation was founded in 1908 and is headquartered in Milwaukee, Wisconsin."
Strattec Security Corporation (NasdaqGM:STRT),NasdaqGM:STRT,"Honda Development and Manufacturing of America, LLC","Subsidiary/Investment
                         ",Supplier,Automotive Parts and Equipment,Strattec Security Corporation (NasdaqGM:STRT) 2023 Form 10-K,"Strattec Security Corporation designs, develops, manufactures, and markets automotive security, access control, and user interface controls products and solutions under the VAST Automotive Group brand primarily in North America. The company provides mechanical and electronically enhanced locks and keys, passive entry passive start systems, phone as a key systems, steering column and instrument panel ignition lock housings, latches, power sliding side door systems, power tailgate and lift gate systems, power deck lid systems, door handles, steering wheel switches and controller, E-shifters, paddle switches, and related products. It also offers full service and aftermarket support services for its products. The company markets its products to automotive and light truck original equipment manufacturers, as well as other transportation-related manufacturers; and through wholesale distributors, other marketers, and users of component parts, as well as certain products to non-automotive commercial customers. It also exports its products to Europe, Asia, and South America. Strattec Security Corporation was founded in 1908 and is headquartered in Milwaukee, Wisconsin."
Strattec Security Corporation (NasdaqGM:STRT),NasdaqGM:STRT,"Honda Motor Co., Ltd. (TSE:7267)","Self
                         ",Supplier,Automotive Parts and Equipment,Strattec Security Corporation (NasdaqGM:STRT) 2024 Form 10-K,"Strattec Security Corporation designs, develops, manufactures, and markets automotive security, access control, and user interface controls products and solutions under the VAST Automotive Group brand primarily in North America. The company provides mechanical and electronically enhanced locks and keys, passive entry passive start systems, phone as a key systems, steering column and instrument panel ignition lock housings, latches, power sliding side door systems, power tailgate and lift gate systems, power deck lid systems, door handles, steering wheel switches and controller, E-shifters, paddle switches, and related products. It also offers full service and aftermarket support services for its products. The company markets its products to automotive and light truck original equipment manufacturers, as well as other transportation-related manufacturers; and through wholesale distributors, other marketers, and users of component parts, as well as certain products to non-automotive commercial customers. It also exports its products to Europe, Asia, and South America. Strattec Security Corporation was founded in 1908 and is headquartered in Milwaukee, Wisconsin."
"Suminoe Textile Co., Ltd. (TSE:3501)",TSE:3501,"Honda Motor Co., Ltd. (TSE:7267)","Self
                         ",Supplier,Automotive Parts and Equipment,"Suminoe Textile Co., Ltd. (TSE:3501) - Form Doc","Suminoe Textile Co., Ltd. engages in planning, manufacture, and sale of interior products, automobile interior materials, and functional materials in Japan, North and Central America, Asia, and internationally. The company operates through three segments: Interior Business; Automotive/Vehicle Interior Business; and Functional Material Business. It offers carpets, curtains, wallpapers, various flooring materials, etc.; interior materials for automobiles, buses, and railway vehicles; and hot carpets, bathroom flooring materials, deodorizing products, and interior materials for aircrafts. The company also designs, constructs, and supervises construction of spaces. Suminoe Textile Co., Ltd. was founded in 1883 and is headquartered in Osaka, Japan."
"Sumirex, K.K.",-,"Yutaka Giken Co.,Ltd. (TSE:7229)","Subsidiary/Investment
                         ",Supplier,Automotive Parts and Equipment,"Yutaka Giken Co.,Ltd. (TSE:7229) 2023 Form Doc",Mfg Motor Vehicle Parts/Accessories
"Sumitomo Mitsui Trust Bank, Limited",-,GS Yuasa Corporation (TSE:6674),"Subsidiary/Investment
                         ",Creditor,Diversified Banks,GS Yuasa Corporation (TSE:6674) - Form Doc,"Sumitomo Mitsui Trust Bank, Limited provides trust and banking services in Japan. The company offers real estate investment services, including investment sourcing, market research, asset management, and arrangement of debt financing; and real estate brokerage and consulting, and custody services. It invests in Japanese and Asian equities; and provides financial services, such as syndicated loans and asset securitization arrangements, as well as real estate, project, asset, and M&A finance. In addition, the company offers advisory services related to business acquisitions, the sale of non-core businesses, and management buyouts; consulting services to its corporate clients on financial matters, business restructuring concerns, and anti-takeover measures, as well as on business succession for business owners, etc.; and services related to employee stock ownership plan trusts and other corporate welfare programs. Further, it provides marketable financial instruments; and electronic monetary claim services; and sells asset management products. Sumitomo Mitsui Trust Bank, Limited was formerly known as The Sumitomo Trust and Banking Co., Ltd. and changed its name to Sumitomo Mitsui Trust Bank, Limited on April 01, 2012. The company was founded in 1925 and is headquartered in Tokyo, Japan. Sumitomo Mitsui Trust Bank, Limited operates as a subsidiary of Sumitomo Mitsui Trust Holdings, Inc."
"Sumitomo Mitsui Trust Bank, Limited",-,GS Yuasa Corporation (TSE:6674),"Subsidiary/Investment
                         ",Transfer Agent,Diversified Banks,GS Yuasa Corporation (TSE:6674) - Form Doc,"Sumitomo Mitsui Trust Bank, Limited provides trust and banking services in Japan. The company offers real estate investment services, including investment sourcing, market research, asset management, and arrangement of debt financing; and real estate brokerage and consulting, and custody services. It invests in Japanese and Asian equities; and provides financial services, such as syndicated loans and asset securitization arrangements, as well as real estate, project, asset, and M&A finance. In addition, the company offers advisory services related to business acquisitions, the sale of non-core businesses, and management buyouts; consulting services to its corporate clients on financial matters, business restructuring concerns, and anti-takeover measures, as well as on business succession for business owners, etc.; and services related to employee stock ownership plan trusts and other corporate welfare programs. Further, it provides marketable financial instruments; and electronic monetary claim services; and sells asset management products. Sumitomo Mitsui Trust Bank, Limited was formerly known as The Sumitomo Trust and Banking Co., Ltd. and changed its name to Sumitomo Mitsui Trust Bank, Limited on April 01, 2012. The company was founded in 1925 and is headquartered in Tokyo, Japan. Sumitomo Mitsui Trust Bank, Limited operates as a subsidiary of Sumitomo Mitsui Trust Holdings, Inc."
"Sumitomo Mitsui Trust Bank, Limited",-,"Yachiyo Industry Co., Ltd.","Subsidiary/Investment
                         ",Transfer Agent,Diversified Banks,"Yachiyo Industry Co., Ltd. 2023 Form Doc","Sumitomo Mitsui Trust Bank, Limited provides trust and banking services in Japan. The company offers real estate investment services, including investment sourcing, market research, asset management, and arrangement of debt financing; and real estate brokerage and consulting, and custody services. It invests in Japanese and Asian equities; and provides financial services, such as syndicated loans and asset securitization arrangements, as well as real estate, project, asset, and M&A finance. In addition, the company offers advisory services related to business acquisitions, the sale of non-core businesses, and management buyouts; consulting services to its corporate clients on financial matters, business restructuring concerns, and anti-takeover measures, as well as on business succession for business owners, etc.; and services related to employee stock ownership plan trusts and other corporate welfare programs. Further, it provides marketable financial instruments; and electronic monetary claim services; and sells asset management products. Sumitomo Mitsui Trust Bank, Limited was formerly known as The Sumitomo Trust and Banking Co., Ltd. and changed its name to Sumitomo Mitsui Trust Bank, Limited on April 01, 2012. The company was founded in 1925 and is headquartered in Tokyo, Japan. Sumitomo Mitsui Trust Bank, Limited operates as a subsidiary of Sumitomo Mitsui Trust Holdings, Inc."
"Superior Industries International, Inc. (NYSE:SUP)",NYSE:SUP,"Honda Motor Co., Ltd. (TSE:7267)","Self
                         ",Supplier,Automotive Parts and Equipment,"Superior Industries International, Inc. (NYSE:SUP) 2024 Form 10-K","Superior Industries International, Inc., together with its subsidiaries, designs, manufactures, and sells aluminum wheels to the original equipment manufacturers and aftermarket distributors in North America and Europe. It offers its products under the ATS, RIAL, ALUTEC, and ANZIO brand names. The company was founded in 1957 and is headquartered in Southfield, Michigan."
Suprajit Engineering Limited (BSE:532509),BSE:532509,"American Honda Motor Co., Inc.","Subsidiary/Investment
                         ",Supplier,Automotive Parts and Equipment,Suprajit Engineering Limited (BSE:532509) 9/4/ Form Doc,"Suprajit Engineering Limited manufactures and sells automotive cables, halogen lamps, speedometers, and other automotive components in India, the United States, the United Kingdom, Germany, and Luxembourg. The company provides control cables, halogen and LED bulbs, electro-mechanical actuators, digital clusters, and friction products, as well as combined braking, complete braking, and throttle position systems. It also provides gear box, braking system, throttle controls, linear actuation, display cluster and telematics, gear shifter systems, lighting systems, and USB charging modules. Suprajit Engineering Limited was incorporated in 1985 and is based in Bengaluru, India."
Suprajit Engineering Limited (BSE:532509),BSE:532509,"Honda Motor Co., Ltd. (TSE:7267)","Self
                         ",Supplier,Automotive Parts and Equipment,Suprajit Engineering Limited (BSE:532509) 9/4/ Form Doc,"Suprajit Engineering Limited manufactures and sells automotive cables, halogen lamps, speedometers, and other automotive components in India, the United States, the United Kingdom, Germany, and Luxembourg. The company provides control cables, halogen and LED bulbs, electro-mechanical actuators, digital clusters, and friction products, as well as combined braking, complete braking, and throttle position systems. It also provides gear box, braking system, throttle controls, linear actuation, display cluster and telematics, gear shifter systems, lighting systems, and USB charging modules. Suprajit Engineering Limited was incorporated in 1985 and is based in Bengaluru, India."
Synthetic Products Enterprises Limited (KASE:SPEL),KASE:SPEL,Honda Atlas Cars (Pakistan) Limited (KASE:HCAR),"Subsidiary/Investment
                         ",Supplier,Paper and Plastic Packaging Products and Materials,Synthetic Products Enterprises Limited (KASE:SPEL) - Form ,"Synthetic Products Enterprises Limited engages in the manufacture and sale of plastic packaging and plastic parts for the food and FMCG, and automotive industries in Pakistan, Hungary, Turkey, Belgium, France, Italy, the United Kingdom, the United States, and China. The company offers 19-liter water bottles, yogurt cups, ice-cream tubs, plastic glasses, disposable containers; and shampoo bottles, packaging for detergents, caps for skincare products. It also provides automotive components, including door trims, door handles, wheel trims, streering wheels and columns, panel instrument cluster, garnishes, consoles, front grills, and streering wheel knobs. In addition, the company offers value added services, printing, labelling, shrink sleeve labelling, and stickering. Synthetic Products Enterprises Limited was founded in 1978 and is based in Lahore, Pakistan."
"T.RAD Co., Ltd. (TSE:7236)",TSE:7236,"Honda Motor Co., Ltd. (TSE:7267)","Self
                         ",Supplier,Automotive Parts and Equipment,"T.RAD Co., Ltd. (TSE:7236) - Form ","T.RAD Co., Ltd. engages in the research and development, manufacture, and sale of heat exchangers for automobiles, construction and industrial machines, air conditioners, distributed generators, and others in Japan and internationally. The company offers radiators, oil coolers, EGR coolers, charge air coolers, fin coils for air conditioners, and other heat exchangers. It also engages in the research, development, manufacture, and marketing of environment-related equipment; and provision of solutions utilizing thermal energy conversion technology and information technology. The company was formerly known as Toyo Radiator Co., Ltd. and changed its name to T.RAD Co., Ltd. in April 2005. T.RAD Co., Ltd. was incorporated in 1936 and is headquartered in Tokyo, Japan."
"TACHI-S Co., Ltd. (TSE:7239)",TSE:7239,"Honda Motor Co., Ltd. (TSE:7267)","Self
                         ",Supplier,Automotive Parts and Equipment,"TACHI-S Co., Ltd. (TSE:7239) 2023 Form Doc","TACHI-S Co., Ltd. engages in the manufacture and sale of automotive seats in Japan and internationally. It offers seats for car categories, such as luxury brand cars, sports cars, Kei cars, and commercial vehicles. The company was formerly known as Tachikawa Spring Co., Ltd. and changed its name to TACHI-S Co., Ltd. in April 1986. TACHI-S Co., Ltd. was incorporated in 1954 and is headquartered in Ome, Japan."
Takagi Seiko Corporation (TSE:4242),TSE:4242,"Honda Motor Co., Ltd. (TSE:7267)","Self
                         ",Supplier,Industrial Machinery and Supplies and Components,Takagi Seiko Corporation (TSE:4242) - Form ,"Takagi Seiko Corporation manufactures and sells plastic products, molds for molding of plastic products, and metal pressed products in Japan, China, Indonesia, and Thailand. The company provides automotive parts, such as fuel tanks, spoilers, and cowlings, as well as exterior parts for cars; and office automation parts, including mechanism/exterior parts for photocopiers and printers, and note book computer cases. It also offers various plastic products for mobile phones, IT products, office equipment, vehicles, motorcycles, power products, agricultural machinery, construction equipment, and household appliances. In addition, it provides engineering services for product design and technical support. Takagi Seiko Corporation was founded in 1931 and is headquartered in Takaoka, Japan."
Talbros Automotive Components Limited (BSE:505160),BSE:505160,"Honda Motor Co., Ltd. (TSE:7267)","Self
                         ",Supplier,Automotive Parts and Equipment,Talbros Automotive Components Limited (BSE:505160) 8/30 Form Doc,"Talbros Automotive Components Limited engages in the manufacture and sale of auto components in India. The company offers gaskets with electrical control, multi-layer steel, post coated/selective area coated, exhaust/hot, rubber/edge molded, fiber, heat shield gaskets, and plastic moulded components. It also offers forging products, such as companion flanges, hydraulic end caps and rod eyes, tube and flange yokes, intermediate shaft and differential housing, blank ring gears, king pins and linear cylinders, and towing solutions. In addition, the company provides chassis components, including control arm, suspension links, front cross member, rear twist-beam axle, cradle, wheel group, and semi corner module assemblies. Further, it offers mounting muffler hangers, suspension bushings, body and cab mounts, leading and trailing arm bushes, molded hoses for air cleaners, as well as extrusion hoses for air, fuel, and water. The company?s products are used in passenger and commercial vehicles, two-wheelers, three-wheelers, agricultural machinery, off-loaders, and industrial vehicles. It exports its products. Talbros Automotive Components Limited was incorporated in 1956 and is based in Faridabad, India."
Talbros Marugo Rubber Private Limited,-,Honda India Power Products Limited (BSE:522064),"Subsidiary/Investment
                         ",Supplier,Automotive Parts and Equipment,Talbros Automotive Components Limited (BSE:505160) 8/30 Form Doc,"Talbros Automotive Components, Rubber Business manufactures rubber and rubber molded products for automotive applications. As of January 2013, Talbros Marugo Rubber Private Limited operates as a subsidairy of Marugo Rubber Industries, Ltd."
"Tanaka Seimitsu Kogyo Co., Ltd. (TSE:7218)",TSE:7218,"Honda Motor Co., Ltd. (TSE:7267)","Self
                         ",Supplier,Automotive Parts and Equipment,"Tanaka Seimitsu Kogyo Co., Ltd. (TSE:7218) - Form ","Tanaka Seimitsu Kogyo Co., Ltd. manufactures and sells automobile and motorcycle parts, and general-purpose parts in Japan and internationally. The company was founded in 1948 and is headquartered in Toyama, Japan."
"Tanaka Seimitsu Kogyo Co., Ltd. (TSE:7218)",TSE:7218,Honda Trading Corporation,"Subsidiary/Investment
                         ",Supplier,Automotive Parts and Equipment,"Tanaka Seimitsu Kogyo Co., Ltd. (TSE:7218) - Form ","Tanaka Seimitsu Kogyo Co., Ltd. manufactures and sells automobile and motorcycle parts, and general-purpose parts in Japan and internationally. The company was founded in 1948 and is headquartered in Toyama, Japan."
TAT Technologies Ltd. (NasdaqGM:TATT),NasdaqGM:TATT,"Honda Aircraft Company, LLC","Subsidiary/Investment
                         ",Supplier,Aerospace and Defense,TAT Technologies Ltd. (NasdaqGM:TATT) 2024 Form 20-F,"TAT Technologies Ltd., together with its subsidiaries, provides solutions and services to the commercial and military aerospace, and ground defense industries in the United States, Israel, and internationally. The company operates through four segments: Original Equipment Manufacturing (OEM) of Heat Transfer Solutions and Aviation Accessories; Maintenance, Repair, and Overhaul (MRO) Services for Heat Transfer Components and OEM of Heat Transfer Solutions; MRO Services for Aviation Components; and Overhaul and Coating of Jet Engine Components. It designs, develops, and manufactures a range of heat transfer solutions, such as pre-cooler and oil/fuel hydraulic heat exchangers used in mechanical and electronic systems in commercial, military, and business aircraft; environmental control and power electronics cooling systems for use in aircraft and ground applications; and a range of other mechanical aircraft accessories and systems, such as pumps, valves, and turbine power units. The company provides MRO services for heat transfer components, as well as for manufacturing heat transfer solutions; and aviation components. In addition, it engages in the operation of a repair station, which provides heat transfer MRO services for airlines, air cargo carriers, maintenance service centers, and the military; and the overhaul and coating of jet engine components, including turbine vanes and blades, fan blades, variable inlet guide vanes, and afterburner flaps. The company was formerly known as Galagraph Ltd. and changed its name to TAT Technologies Ltd. in May 1992. TAT Technologies Ltd. was founded in 1969 and is headquartered in Netanya, Israel."
Tata International Limited,-,"Honda Motor Co., Ltd. (TSE:7267)","Self
                         ",Supplier,Trading Companies and Distributors,Tata International Limited 7/13 Form Doc,"Tata International Limited, trading and distribution company, primarily engages in the metals trading business. It is involved in the sale of leather, footwear, minerals, metals, distribution, and agricultural commodities and products. The company sources and sells general steel products to the steel-making units, foundries, steel plants, and aluminium industries; and offers pig iron and scrap products, hot and cold rolled coils and sheets, galvanised and prepainted coils and plates, reinforced bars, mild-steel/medium-carbon/high-carbon wire rods, structural, merchant bars, cold finished bars, hot rolled SBQ bars, slabs, blooms, and billets, as well as anode bars, cathode bars, calcined petroleum cokes, and aluminium fluoride products for the aluminium smelting processes. It also manufactures, exports, and supplies leather and leather products, such as footwear for men, ladies, and children; and men and women garments, including performance jackets, jackets, trench coats, trousers and shorts, blousons, and cocktail dresses, as well as ladies? skirts. In addition, it provides operation and maintenance trainings to the operators and site staff for equipment supplied; warranties; and maintenance services. Further, the company offers coal, coke, and anthracite; iron and manganese ores; tin, nickel, lead, copper, zinc, and other base metals; and manganese and silicon alloys. Additionally, it is involved in trading in sugar and sugar products, pulses and grains, and oil and oilseeds, as well as distribution of vehicles, and other products. It also manufactures and trades in bicycle and bicycle parts; and provides finance to individuals and entities for buying motor vehicles and other equipment. Tata International Limited was formerly known as Tata Exports Limited and changed its name to Tata International Limited in March 1998. The company was incorporated in 1962 and is headquartered in Mumbai, India."
Tata International Limited,-,Tata AutoComp GY Batteries Limited,"Subsidiary/Investment
                         ",Supplier,Trading Companies and Distributors,Tata International Limited 7/13 Form Doc,"Tata International Limited, trading and distribution company, primarily engages in the metals trading business. It is involved in the sale of leather, footwear, minerals, metals, distribution, and agricultural commodities and products. The company sources and sells general steel products to the steel-making units, foundries, steel plants, and aluminium industries; and offers pig iron and scrap products, hot and cold rolled coils and sheets, galvanised and prepainted coils and plates, reinforced bars, mild-steel/medium-carbon/high-carbon wire rods, structural, merchant bars, cold finished bars, hot rolled SBQ bars, slabs, blooms, and billets, as well as anode bars, cathode bars, calcined petroleum cokes, and aluminium fluoride products for the aluminium smelting processes. It also manufactures, exports, and supplies leather and leather products, such as footwear for men, ladies, and children; and men and women garments, including performance jackets, jackets, trench coats, trousers and shorts, blousons, and cocktail dresses, as well as ladies? skirts. In addition, it provides operation and maintenance trainings to the operators and site staff for equipment supplied; warranties; and maintenance services. Further, the company offers coal, coke, and anthracite; iron and manganese ores; tin, nickel, lead, copper, zinc, and other base metals; and manganese and silicon alloys. Additionally, it is involved in trading in sugar and sugar products, pulses and grains, and oil and oilseeds, as well as distribution of vehicles, and other products. It also manufactures and trades in bicycle and bicycle parts; and provides finance to individuals and entities for buying motor vehicles and other equipment. Tata International Limited was formerly known as Tata Exports Limited and changed its name to Tata International Limited in March 1998. The company was incorporated in 1962 and is headquartered in Mumbai, India."
Tata Technologies Limited (NSEI:TATATECH),NSEI:TATATECH,Tata AutoComp GY Batteries Limited,"Subsidiary/Investment
                         ",Supplier,IT Consulting and Other Services,Tata Technologies Limited (NSEI:TATATECH) - Form Doc,"Tata Technologies Limited operates as a product engineering and digital services company in the North America, Europe, and Asia Pacific. The company operates through Service and Technology Solutions segments. It also offers turnkey vehicle, embedded and product benchmarking solutions, connected cars, HIL testing and validation, software vehicle related solutions. In addition, the company provides process engineering, process simulation and validation, tooling, and automation; robotics, ergonomics, and plant simulation, factory design, and validation services, as well as offer after sales services. Tata Technologies Limited was formerly known as Tata Technologies (India) Limited and changed its name to Tata Technologies Limited in February 2001. The company was incorporated in 1994 and is headquartered in Pune, India. Tata Technologies Limited operates as a subsidiary of Tata Motors Limited."
Tenryu Sangyo Co. Ltd,-,"Honda Motor Co., Ltd. (TSE:7267)","Self
                         ",Supplier,Automotive Parts and Equipment,"F.C.C. Co., Ltd. (TSE:7296) - Form Doc","Tenryu Sangyo K.K. manufactures and sells logistics systems. The company manufactures parts for automatic car transmissions for engines and brake systems for use in motorcycles and general purpose machines. The company was founded in 1949 and is based in Hamamatsu, Japan. Tenryu Sangyo K.K. operates as a subsidiary of FCC Co. Ltd."
"The Kansai Electric Power Company, Incorporated (TSE:9503)",TSE:9503,GS Yuasa International Ltd.,"Subsidiary/Investment
                         ",Vendor,Electric Utilities,GS Yuasa Corporation (TSE:6674) - Form Doc,There is no business description for this supplier.
"The Shiga Bank, Ltd. (TSE:8366)",TSE:8366,GS Yuasa Corporation (TSE:6674),"Subsidiary/Investment
                         ",Creditor,Regional Banks,GS Yuasa Corporation (TSE:6674) - Form Doc,"The Shiga Bank, Ltd. provides various banking products and services primarily in Japan. The company offers various accounts; savings, pension term, time, property, ordinary, and foreign currency deposits; and housing, auto, education, card, unsecured, real estate secured, renovation, dental, and other loans. It also provides investment trust and insurance products; government bonds; asset management products; cards; asset management support/retirement allowance support plans; online financial instruments brokerage services; and internet and other banking services. The Shiga Bank, Ltd. was incorporated in 1933 and is headquartered in Otsu, Japan."
Thitikorn Public Company Limited (SET:TK),SET:TK,"Honda Motor Co., Ltd. (TSE:7267)","Self
                         ",Supplier,Consumer Finance,Thitikorn Public Company Limited (SET:TK) 2024 Form Doc,"Thitikorn Public Company Limited, together with its subsidiaries, provides motorcycle and automobile hire-purchase, and other related services for general retail customers in Thailand. The company provides personal and other loans, and nano finance/microfinance services, as well as vehicle modification services. It engages in the non-life insurance brokerage business. Thitikorn Public Company Limited was incorporated in 1972 and is based in Bangkok, Thailand."
